Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
8	3	1285	551	135	0.0661357440141	0.390377750546	0.0645540348668	0.000661667492773	0.00321905844136	-7.22505032662e-06	0.0841535975083	0.055730193404	133.218370411	144.889177017	131.194213184	85.2898968712	101.943453942	98.2905086523	134.0	146.0	132.0	84.0	101.0	98.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
9	3	1435	551	135	0.0966068922651	0.478608343545	0.09559158376	0.000826576719712	0.00287792788825	-4.28233945626e-06	0.177266014706	0.0425169161916	143.296114884	153.111098742	136.486919737	84.6807684447	101.167892908	97.4002656857	146.0	156.0	139.0	84.0	100.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
10	3	1565	544	135	0.0655674389921	0.383930949971	0.0641299890758	0.000670458675017	0.00314750615025	-6.86509110213e-06	0.0870369729403	0.0543449304705	132.054815432	143.700249792	129.569802942	84.312721612	100.641010118	97.0168641356	133.0	145.0	130.0	83.0	100.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
11	3	1710	545	135	0.0766496622562	0.438861953221	0.0749287125719	0.000694276123456	0.0026371043904	-3.19606647169e-06	0.112081040659	0.0512014491981	132.431953381	143.973169843	129.499210878	83.8729586024	100.463159894	96.9496771743	134.0	146.0	131.0	83.0	100.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
12	3	1834	551	135	0.0616203119441	0.384676860781	0.0598848652218	0.000618426382282	0.00262497983014	-4.41284320175e-06	0.165685164053	0.0394267142629	128.269252078	140.64265928	126.773407202	83.7646549485	100.704909516	96.9856264612	128.0	141.0	127.0	83.0	100.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
13	3	1966	551	135	0.0858738589126	0.458415472321	0.0848309371924	0.000752599363718	0.00320733343364	-6.50314878756e-06	0.102112642754	0.0548244445628	136.924918642	147.958856346	132.265457927	83.4913920315	100.406591244	96.4715199213	139.0	150.0	134.0	82.0	100.0	96.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
14	3	2116	544	135	0.0665683219964	0.40316479301	0.0645937497289	0.00064306213035	0.00295149334322	-5.21049920318e-06	0.0712803181641	0.0615376418563	128.866261398	141.081538258	127.497423021	83.6469380468	100.163810034	96.5520442778	130.0	142.0	128.0	82.0	99.0	96.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
15	3	2251	553	135	0.101479864673	0.491235547978	0.100334819828	0.000833849625687	0.0034069227641	-2.11006556767e-06	0.115169881248	0.0534391816293	141.7670282	151.888720174	135.40021692	83.2488218662	99.6207979893	96.2036862499	144.0	154.0	137.0	82.0	99.0	96.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
16	3	2385	547	135	0.0705554595418	0.391070382013	0.0695074170683	0.000716379868832	0.00349077728381	-9.12473862703e-06	0.0623790525378	0.0647876818158	133.730790191	145.016621253	130.877384196	83.1974800945	99.3773733485	96.5389797883	135.0	147.0	132.0	82.0	99.0	96.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
17	3	2535	551	135	0.106952137762	0.494112632532	0.104909076999	0.000867575590987	0.00296134289018	5.32037167468e-06	0.147792033263	0.0473120571155	143.752102653	153.423118396	137.066530084	83.4292785677	99.7392311743	96.6889942075	146.0	156.0	139.0	83.0	99.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
18	3	2659	559	135	0.0612131982835	0.356225691299	0.0583686560297	0.000661997891622	0.00288539114574	4.24130632508e-06	0.0988358255509	0.0491235547978	128.501346096	140.404128029	127.90846545	83.0375734503	99.3764793512	96.8466440454	129.0	142.0	129.0	82.0	99.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
19	3	2795	551	135	0.116574490986	0.503276679631	0.113560767986	0.000938827613377	0.0034359869884	9.18429848401e-06	0.108491180847	0.055730193404	145.840038111	154.98083845	139.205060343	83.2956130001	99.0660731524	96.5407057814	150.0	159.0	142.0	82.0	98.0	96.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
20	3	2934	549	135	0.0656473494434	0.375406254995	0.0624913125941	0.000677563127935	0.00349549684994	2.61635945087e-06	0.0407528077582	0.0785337524642	126.916406472	138.938688618	127.909026398	81.8949074469	97.9762859336	96.1874093662	128.0	141.0	129.0	81.0	97.0	96.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
21	3	3069	551	135	0.116189454067	0.500186477703	0.112845891704	0.000938254631048	0.00396787387017	8.45796307925e-06	0.0935456145467	0.0598327028611	141.809863656	150.933958245	137.038453345	81.4279927513	96.6260526596	94.9364673276	145.0	154.0	139.0	80.0	96.0	95.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
22	3	3205	548	135	0.0835306452367	0.430177420214	0.0791775342774	0.000736034846187	0.00424665977978	1.1535884347e-05	0.0551796866654	0.0722467899195	126.67265296	137.195318306	126.773965816	79.5724170173	94.2313230482	92.8016830295	127.0	138.0	127.0	78.0	93.0	92.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
23	3	3338	551	135	0.122488452647	0.507325909745	0.118425795542	0.000972457928091	0.00411764936413	1.07891077005e-05	0.0965934576906	0.0592999094251	136.482461668	144.873240916	131.396345306	78.0400129772	91.7693305937	90.1639450633	140.0	148.0	134.0	76.0	91.0	90.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
24	3	3482	551	135	0.0780903811249	0.452341627151	0.0780028179532	0.000675411066287	0.00314633857761	-1.97748804204e-05	0.100564130942	0.0548777239064	118.916725559	129.196348645	120.051354535	77.6025878004	90.2256056037	88.7499756786	119.0	129.0	120.0	77.0	90.0	88.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
1	4	331	685	135	0.085830967605	0.481805104161	0.0857939357046	0.000720172300971	0.00263880592772	-1.99010570786e-05	0.180252538665	0.0423037988172	129.719230344	137.981975008	127.030520845	82.0388648982	94.2230104874	92.667386387	131.0	139.0	128.0	81.0	93.0	92.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
2	4	477	690	135	0.0333944833667	0.248281741169	0.0321762040169	0.000497892676509	0.0021466870515	-7.60776291304e-06	0.126642056797	0.036229953647	119.093776824	129.406008584	121.230472103	83.1244595648	96.9455666596	95.5034375221	118.0	129.0	121.0	82.0	96.0	95.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
3	4	606	687	135	0.0837603238291	0.451808833715	0.0822061916892	0.000733035917587	0.00358520905148	-3.64835567221e-06	0.121633728278	0.0498694656082	136.662382075	145.285849057	132.52629717	84.8397317524	99.218777335	97.1415103509	138.0	147.0	133.0	84.0	98.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
4	4	754	687	135	0.0383185080522	0.277372262774	0.0365328768272	0.000512448011057	0.00197400665412	-6.59610645843e-06	0.115072443728	0.0401726250733	123.032846715	134.85151748	125.258163657	85.6675514267	100.879820099	98.8181080882	123.0	135.0	125.0	85.0	100.0	98.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
5	4	884	689	135	0.0788715258376	0.454792476957	0.0769947026353	0.000690285752432	0.00252540312969	-1.08239866899e-06	0.159917674946	0.0436357824072	135.053420806	145.533505155	132.321462043	86.0910778853	101.913417375	98.9780123131	137.0	147.0	133.0	85.0	101.0	99.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
6	4	1020	691	135	0.0416221475317	0.294741328787	0.039695089602	0.000503034865506	0.00242091568642	-3.28334626667e-06	0.122278286343	0.0401726250733	124.394793926	136.965112075	125.949746927	85.4843242427	102.006345849	99.0711641611	122.0	136.0	125.0	84.0	101.0	99.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
7	4	1154	687	135	0.0801309045077	0.441845596462	0.0786725384691	0.000719823007027	0.00330247051893	-3.33881682795e-06	0.144579310385	0.0452341627151	137.747618473	148.426383697	133.606535632	85.5589919817	101.96458572	98.5406643757	139.0	150.0	135.0	84.0	101.0	98.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
8	4	1294	680	135	0.0409899967416	0.289146997709	0.039679997834	0.000548920616749	0.0021527497365	-9.52354190232e-06	0.0922088876746	0.0458202354947	124.623548922	137.337755666	125.177630367	85.1388097736	101.54032379	97.8801529006	125.0	138.0	126.0	84.0	101.0	98.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
9	4	1429	687	135	0.0826828848125	0.443603814801	0.08134894735	0.000726023671196	0.00364674308932	-4.43316750735e-06	0.0990056641046	0.0547711652192	138.422531828	148.836175835	133.309752582	85.166235756	101.323087235	97.052954132	139.0	149.0	134.0	84.0	101.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
10	4	1565	687	135	0.053245678887	0.342426341307	0.0517978798079	0.000599884385846	0.00274754915313	-6.90447047503e-06	0.0752486396469	0.055197399968	127.895596701	139.664695815	126.498833048	84.4071463296	100.581429266	96.7352941176	128.0	140.0	127.0	83.0	100.0	96.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
11	4	1700	692	135	0.078751961339	0.430550375619	0.0759483579374	0.000696774458798	0.00334385998095	7.55988380547e-06	0.12155772943	0.048697320049	134.635564905	145.213834921	130.099863878	84.6356661677	100.597586078	96.7398016467	135.0	146.0	130.0	84.0	100.0	97.0	DLR00012709	DLR00012709-2009-07-02_17-31-36
