Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	335	275	135	0.000863655943561	0.0669188555597	0.00360791867441	0.000155575022772	0.00175247473702	-2.58871592563e-06	0.02307748537	0.0440620171559	145.929936306	146.227707006	126.26433121	88.4368754639	98.4074687375	97.0741163707	128.0	131.0	122.0	86.0	96.0	95.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
2	1	470	278	135	0.00151201778535	0.0104960306889	0.00029581396303	9.67503066238e-05	0.000109212228411	4.54673977369e-06	0.100433080897	0.00836485694496	109.934010152	117.020304569	112.289340102	85.8729808314	98.2655610597	98.1531337497	117.0	122.0	115.0	83.0	96.0	97.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
3	1	613	278	135	0.00134782838413	0.00202461505674	3.91147863287e-05	7.26132980676e-05	6.59457114593e-06	4.76211016966e-06	0.0380677681239	0.00596728648303	108.684210526	116.447368421	112.236842105	88.5337675511	101.729379104	101.950776787	113.5	121.0	115.0	85.0	99.0	100.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
4	1	736	276	135	0.00143465187849	0.0154510096436	0.000567846073091	0.000128643582713	0.000193381350745	3.21073846273e-06	0.206017721644	0.0070861526986	120.086206897	130.968965517	127.94137931	88.9553006115	103.39038909	103.994588452	122.0	132.0	129.0	86.0	101.0	102.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
5	1	884	281	135	0.000792907891871	0.00213117374394	7.43997060178e-05	0.00011311091233	0.000263902190156	2.49874722969e-06	3.49065850399	0.000639352123182	95.375	109.625	108.825	88.117464894	103.553206258	104.2371723	93.5	108.0	108.0	85.0	102.0	103.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
6	1	1016	275	135	0.00108919030031	0.0125739250892	0.000472330527951	0.000172375778101	0.000231915308382	1.64252136161e-06	0.178214257856	0.0068730353242	122.0	131.097457627	124.533898305	88.8226946528	104.637619382	105.017320455	126.0	133.0	126.0	86.0	102.0	104.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
7	1	1143	276	135	0.000680480084657	0.00229101177473	4.76235859755e-05	7.75059142058e-05	2.18884272663e-05	1.68697225344e-06	0.321447909826	0.00218445308754	107.372093023	119.488372093	114.023255814	89.0387696251	105.234860622	105.206611129	114.0	124.0	116.0	85.0	103.0	104.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
8	1	1285	270	135	0.00109333462528	0.0149182162076	0.00042717954587	9.9284292161e-05	9.19497558271e-05	1.42198830179e-06	0.366366490215	0.00522137567265	119.871428571	131.446428571	126.271428571	90.2138028017	106.385688788	105.723294932	120.0	131.0	126.0	86.0	103.0	104.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
9	1	1418	274	135	0.000691469000113	0.00932388512974	0.000302662429085	0.000130070801924	9.02455423929e-05	4.51879498219e-07	2.80499344071	0.00149182162076	120.0	131.308571429	126.102857143	89.3809831128	105.749005055	104.972625578	122.0	133.0	128.0	85.0	103.0	104.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
10	1	1556	275	135	0.000299795466143	0.00165165965155	4.11879661522e-05	7.31554462373e-05	0.000192735742616	-4.18824344759e-08	3.89557489045	0.000532793435985	108.032258065	120.516129032	114.677419355	88.6640516597	105.169068204	104.117355107	114.0	124.0	116.0	84.0	102.0	103.0	DLR00012647	DLR00012647-2009-06-30_22-38-46
