94.0	95.0	85.0	133.0	162.0	162.0	1	0.00857797431936	0.000158122651669	DLR00012647-2009-07-03_09-18-15	-0.00532039274647	1	95	267.5	207.5	0.00303563570337	0.0541850924397	135	135
96.0	98.0	87.0	141.0	153.0	147.0	2	0.0247748947733	0.000871021276057	DLR00012647-2009-07-03_09-18-15	0.10668794032	1	95	402.5	210.5	0.107710987359	0.550322340029	135	135
101.0	102.0	90.0	144.0	157.0	151.0	3	0.0308487399435	0.000855739885456	DLR00012647-2009-07-03_09-18-15	0.103401658745	1	95	545.5	210.5	0.104363455024	0.541424689648	135	135
102.0	103.0	91.0	146.0	160.0	154.0	4	0.0273855826096	0.000855440424756	DLR00012647-2009-07-03_09-18-15	0.0977052063152	1	95	668.5	208.5	0.0986397992594	0.52101870105	135	135
101.0	103.0	89.0	149.0	164.0	158.0	5	0.0310618573179	0.000900792992008	DLR00012647-2009-07-03_09-18-15	0.111850764413	1	95	816.5	213.5	0.113170950414	0.551174809526	135	135
101.0	101.0	85.0	125.0	131.0	127.0	6	0.0	0.00014781029188	DLR00012647-2009-07-03_09-18-15	-0.00575935473665	1	95	948.5	207.5	0.000394783413858	0.0112419414993	135	135
103.0	105.0	90.0	148.0	162.0	154.0	7	0.0315413714103	0.000830983323562	DLR00012647-2009-07-03_09-18-15	0.08989911315	1	95	1075.5	208.5	0.0906195889294	0.486760083116	135	135
104.0	107.0	92.0	146.0	160.0	151.0	8	0.0310618573179	0.000777634105735	DLR00012647-2009-07-03_09-18-15	0.0899873635214	1	95	1217.5	202.5	0.0907466052003	0.517981778464	135	135
103.0	106.0	91.0	147.0	163.0	154.0	9	0.035430763493	0.000830987231867	DLR00012647-2009-07-03_09-18-15	0.0988043527155	1	95	1350.5	206.5	0.0997365392012	0.535350844478	135	135
102.0	105.0	90.0	148.0	164.0	157.0	10	0.0363365123342	0.000854797271455	DLR00012647-2009-07-03_09-18-15	0.102894213107	1	95	1488.5	207.5	0.103849314162	0.553625659332	135	135
100.0	101.0	83.0	106.0	106.5	90.0	11	0.0	8.82986289534e-05	DLR00012647-2009-07-03_09-18-15	-0.00578408899172	1	95	1630.5	207.5	1.48782582722e-05	0.000532793435985	135	135
