95.0	96.0	86.0	122.0	131.0	128.0	1	0.0440620171559	0.000155575022772	DLR00012647-2009-06-30_22-38-46	0.000863655943561	1	95	267.5	207.5	0.00360791867441	0.0669188555597	135	135
97.0	96.0	83.0	115.0	122.0	117.0	2	0.00836485694496	9.67503066238e-05	DLR00012647-2009-06-30_22-38-46	0.00151201778535	1	95	402.5	210.5	0.00029581396303	0.0104960306889	135	135
100.0	99.0	85.0	115.0	121.0	113.5	3	0.00596728648303	7.26132980676e-05	DLR00012647-2009-06-30_22-38-46	0.00134782838413	1	95	545.5	210.5	3.91147863287e-05	0.00202461505674	135	135
102.0	101.0	86.0	129.0	132.0	122.0	4	0.0070861526986	0.000128643582713	DLR00012647-2009-06-30_22-38-46	0.00143465187849	1	95	668.5	208.5	0.000567846073091	0.0154510096436	135	135
103.0	102.0	85.0	108.0	108.0	93.5	5	0.000639352123182	0.00011311091233	DLR00012647-2009-06-30_22-38-46	0.000792907891871	1	95	816.5	213.5	7.43997060178e-05	0.00213117374394	135	135
104.0	102.0	86.0	126.0	133.0	126.0	6	0.0068730353242	0.000172375778101	DLR00012647-2009-06-30_22-38-46	0.00108919030031	1	95	948.5	207.5	0.000472330527951	0.0125739250892	135	135
104.0	103.0	85.0	116.0	124.0	114.0	7	0.00218445308754	7.75059142058e-05	DLR00012647-2009-06-30_22-38-46	0.000680480084657	1	95	1075.5	208.5	4.76235859755e-05	0.00229101177473	135	135
104.0	103.0	86.0	126.0	131.0	120.0	8	0.00522137567265	9.9284292161e-05	DLR00012647-2009-06-30_22-38-46	0.00109333462528	1	95	1217.5	202.5	0.00042717954587	0.0149182162076	135	135
104.0	103.0	85.0	128.0	133.0	122.0	9	0.00149182162076	0.000130070801924	DLR00012647-2009-06-30_22-38-46	0.000691469000113	1	95	1350.5	206.5	0.000302662429085	0.00932388512974	135	135
103.0	102.0	84.0	116.0	124.0	114.0	10	0.000532793435985	7.31554462373e-05	DLR00012647-2009-06-30_22-38-46	0.000299795466143	1	95	1488.5	207.5	4.11879661522e-05	0.00165165965155	135	135
102.0	102.0	84.0	115.0	124.0	113.0	11	0.000266396717992	7.20579842687e-05	DLR00012647-2009-06-30_22-38-46	0.00018546840978	1	95	1630.5	207.5	3.53353966548e-05	0.00154510096436	135	135
102.0	102.0	84.0	118.0	125.0	115.0	12	0.0	7.58506772647e-05	DLR00012647-2009-06-30_22-38-46	0.00012428060277	1	95	1771.5	207.5	2.87005195014e-05	0.00143854227716	135	135
103.0	103.0	85.0	120.0	128.0	116.0	13	0.0	7.63075318557e-05	DLR00012647-2009-06-30_22-38-46	0.000316298941845	1	95	1901.5	201.5	6.19113241505e-05	0.00303692258511	135	135
102.0	102.0	84.0	107.0	109.0	90.5	14	5.32793435985e-05	8.55176958574e-05	DLR00012647-2009-06-30_22-38-46	0.000167803525548	1	95	2048.5	207.5	2.4848324757e-05	0.00106558687197	135	135
103.0	103.0	85.0	108.0	109.0	92.0	15	0.000319676061591	8.09469142991e-05	DLR00012647-2009-06-30_22-38-46	0.000202901018984	1	95	2178.5	202.5	9.39573731703e-05	0.0036229953647	135	135
104.0	103.0	86.0	122.0	129.0	120.5	16	0.0	9.89216372785e-05	DLR00012647-2009-06-30_22-38-46	0.000121527447921	1	95	2316.5	198.5	0.000110357718711	0.00415578880068	135	135
103.0	102.0	84.0	111.0	112.0	96.0	17	0.000106558687197	7.81634113974e-05	DLR00012647-2009-06-30_22-38-46	-0.000119277259968	1	95	2454.5	207.5	2.99192455646e-05	0.00117214555917	135	135
103.0	101.0	84.0	114.5	121.0	105.0	18	0.00111886621557	8.97506893206e-05	DLR00012647-2009-06-30_22-38-46	-9.84488422904e-05	1	95	2587.5	207.5	5.00352922456e-05	0.00138526293356	135	135
102.0	100.0	84.0	109.5	112.0	96.0	19	0.000745910810379	8.98190867808e-05	DLR00012647-2009-06-30_22-38-46	-0.000364148008575	1	95	2726.5	207.5	3.28601887421e-05	0.00106558687197	135	135
101.0	100.0	84.0	111.5	115.5	103.5	20	0.0	7.40297419353e-05	DLR00012647-2009-06-30_22-38-46	-0.000206418553002	1	95	2853.5	207.5	1.71679655791e-05	0.000852469497576	135	135
99.0	98.0	84.0	115.5	121.0	113.0	21	0.0	7.99568403941e-05	DLR00012647-2009-06-30_22-38-46	-5.29989602786e-05	1	95	2998.5	203.5	8.78581041785e-05	0.00404923011349	135	135
95.0	95.0	81.0	106.0	112.0	103.0	22	0.0	7.91784487311e-05	DLR00012647-2009-06-30_22-38-46	-0.000706385568015	1	95	3133.5	207.5	3.56908168615e-05	0.00165165965155	135	135
92.0	92.0	80.0	104.0	108.0	98.0	23	0.000959028184773	8.0755166669e-05	DLR00012647-2009-06-30_22-38-46	-0.000393091677656	1	95	3270.5	204.5	5.72203659761e-05	0.00229101177473	135	135
91.0	92.0	82.0	114.0	123.0	120.0	24	0.020565826629	0.000171418795257	DLR00012647-2009-06-30_22-38-46	0.000633338270444	1	95	3411.5	207.5	0.00265768965131	0.0558367520912	135	135
92.0	91.0	78.0	97.0	97.0	85.0	1	0.0	8.73528903838e-05	DLR00012647-2009-06-30_22-38-46	0.00132829196214	2	95	266.5	343.5	1.78819784973e-05	0.000745910810379	135	135
94.0	93.0	78.0	100.5	100.5	87.0	2	0.00149182162076	0.000118472850842	DLR00012647-2009-06-30_22-38-46	0.00137283146937	2	95	402.5	343.5	8.20461100659e-05	0.00223773243114	135	135
97.0	96.0	80.0	102.0	100.0	85.0	3	0.0	7.26363037375e-05	DLR00012647-2009-06-30_22-38-46	0.00114433125305	2	95	541.5	343.5	8.16726043281e-06	0.000372955405189	135	135
99.0	97.0	81.0	104.0	103.0	90.0	4	0.000213117374394	9.63668486342e-05	DLR00012647-2009-06-30_22-38-46	0.000938215312208	2	95	676.5	337.5	6.39614504429e-05	0.00218445308754	135	135
99.0	98.0	81.0	103.0	104.0	88.0	5	0.0	8.31843137954e-05	DLR00012647-2009-06-30_22-38-46	0.000748432426258	2	95	813.5	343.5	1.25091034828e-05	0.000586072779583	135	135
99.0	99.0	81.0	103.0	103.0	89.0	6	0.0	7.34825430613e-05	DLR00012647-2009-06-30_22-38-46	0.000388381109089	2	95	947.5	343.5	1.04158852622e-05	0.000479514092386	135	135
99.0	99.0	81.0	104.0	105.0	89.0	7	0.000372955405189	9.31908026956e-05	DLR00012647-2009-06-30_22-38-46	0.000350843773792	2	95	1077.5	351.5	5.34914792579e-05	0.00186477702595	135	135
99.0	99.0	81.0	104.5	105.0	89.5	8	0.0	9.34558782102e-05	DLR00012647-2009-06-30_22-38-46	0.000204723597135	2	95	1214.5	343.5	3.07579452517e-05	0.00117214555917	135	135
98.0	99.0	80.0	106.0	108.0	89.0	9	0.000639352123182	0.000111168358978	DLR00012647-2009-06-30_22-38-46	8.60832391928e-05	2	95	1360.5	343.5	4.63217370083e-05	0.00138526293356	135	135
98.0	98.0	80.0	102.5	103.0	86.5	10	0.0	8.74895478869e-05	DLR00012647-2009-06-30_22-38-46	-8.94346713499e-06	2	95	1502.5	341.5	1.97919190885e-05	0.000852469497576	135	135
97.0	97.0	79.0	102.5	103.0	87.0	11	0.0	8.16071566427e-05	DLR00012647-2009-06-30_22-38-46	-0.000170981113684	2	95	1634.5	342.5	6.52573277821e-06	0.000319676061591	135	135
97.0	98.0	79.0	103.0	105.0	88.0	12	0.000905748841174	9.97104008854e-05	DLR00012647-2009-06-30_22-38-46	-0.000171540332002	2	95	1761.5	350.5	6.28047792953e-05	0.00207789440034	135	135
98.0	98.0	80.0	102.0	104.0	87.0	13	0.0	8.00468790438e-05	DLR00012647-2009-06-30_22-38-46	-0.000342273561026	2	95	1903.5	343.5	1.61801348347e-05	0.00069263146678	135	135
97.0	97.0	79.0	105.0	106.0	87.0	14	0.000745910810379	0.000115599154953	DLR00012647-2009-06-30_22-38-46	-0.000676728280832	2	95	2041.5	341.5	3.22719239788e-05	0.000852469497576	135	135
97.0	98.0	79.0	103.0	105.0	87.0	15	0.000319676061591	9.89547368393e-05	DLR00012647-2009-06-30_22-38-46	-0.000579744120953	2	95	2178.5	343.5	4.24114146753e-05	0.00138526293356	135	135
98.0	98.0	79.0	106.0	109.0	94.0	16	0.00218445308754	0.00014151585303	DLR00012647-2009-06-30_22-38-46	-0.000610735847034	2	95	2317.5	343.5	0.000111813848267	0.00207789440034	135	135
98.0	98.0	79.0	104.0	105.0	89.0	17	0.00143854227716	0.000112168674978	DLR00012647-2009-06-30_22-38-46	-0.000534286155809	2	95	2445.5	335.5	6.21614162308e-05	0.00149182162076	135	135
