Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	335	275	135	-0.000740731532346	0.0628696254462	0.00344802600798	0.000181623155975	0.0011733162096	-9.14145991876e-06	0.725136550684	0.00761894613458	150.037288136	149.391525424	127.327118644	87.8334186139	97.4410142703	96.1346864518	155.0	157.0	128.0	86.0	95.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
2	1	470	278	135	0.138545280816	0.638233256966	0.138592591084	0.000983999624335	0.00806708167251	-3.72880161979e-06	1.02086421434	0.0204592679418	146.301611153	151.632690542	138.653977794	90.8621502209	100.855817378	98.5681885125	156.0	160.0	145.0	88.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
3	1	613	278	135	0.12896879224	0.609249294049	0.129105157961	0.000952918960228	0.00793499955842	-5.13971467155e-06	0.679094744684	0.0245084980553	148.774551815	154.15994753	140.582509838	94.2687482956	104.88355604	102.306517589	159.0	163.0	147.0	91.0	103.0	101.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
4	1	736	276	135	0.120614576442	0.583781767809	0.120573008687	0.000936539476669	0.0077587416491	-4.40416053272e-06	0.625973344463	0.0249880121477	150.496029935	156.226430592	142.393082048	94.0910138249	105.715949821	103.598054275	161.0	165.0	148.0	91.0	103.0	102.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
5	1	884	281	135	0.137073049785	0.61889285524	0.137268544097	0.000975655906872	0.00627431623002	-7.87429143512e-06	0.511898613588	0.0284511694816	155.748966942	161.578770661	146.066632231	92.1256815322	104.679575003	102.874737872	164.0	169.0	151.0	90.0	103.0	101.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
6	1	1016	275	135	-0.00328773195823	0.0155575683308	0.000503793160118	0.000124423964124	8.48583836383e-05	-1.55934901133e-05	0.0	0.0	119.660958904	127.746575342	122.815068493	87.7934729664	102.803918385	102.329761325	119.0	129.0	124.0	85.0	101.0	101.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
7	1	1143	276	135	0.115363053547	0.555703553732	0.115148263294	0.000928131070162	0.0067106285734	-2.58272352798e-06	0.422458236796	0.0296765943844	151.712080537	158.956759348	144.138638543	93.4668425471	107.162729344	104.859695407	162.0	168.0	150.0	91.0	105.0	103.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
8	1	1285	270	135	0.113419757621	0.586179338271	0.113707885373	0.000872428131851	0.0069328813093	-7.13662208879e-06	0.475887145849	0.0287175661996	148.981276132	156.657153245	141.932012361	95.6890691387	109.035534956	105.688554139	159.0	165.0	148.0	93.0	107.0	104.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
9	1	1418	274	135	0.121303522937	0.594970429964	0.121555625766	0.000911092179152	0.00654784099148	-7.23924174577e-06	0.421497258126	0.0307421812563	151.565147309	158.957284857	143.067072625	94.499210734	108.047619048	104.632728229	161.0	167.0	149.0	91.0	105.0	103.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
10	1	1556	275	135	0.128645362869	0.621450263733	0.128775169202	0.000937775830934	0.00684430635903	-5.29111479813e-06	0.396506413516	0.0323938409079	152.041323731	159.21930727	142.599794239	94.0740323716	107.401688951	103.699788881	163.0	169.0	150.0	91.0	105.0	102.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
11	1	1698	275	135	-0.00338842015599	0.000639352123182	1.71523252778e-05	8.78513906419e-05	0.000101086365918	-1.36200947933e-05	0.0	0.0	90.5	106.0	105.25	87.6998987045	103.108492829	101.494215493	90.0	105.0	104.0	84.0	100.0	100.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
12	1	1839	275	135	-0.00257580987212	0.00372955405189	0.000199169545743	0.00013666321752	0.00155057148594	-1.18734797341e-05	7.26980118186	0.000586072779583	100.5	115.428571429	112.957142857	88.3947804695	103.897106797	102.116583775	99.5	114.0	110.0	85.0	101.0	100.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
13	1	1969	269	135	0.130844587832	0.619585486707	0.131101928031	0.000934786256073	0.00589256741914	-6.01510798871e-06	0.443535565183	0.0305823432255	155.26648895	161.957691977	144.342505804	95.7169467787	109.321008403	105.711064426	164.0	170.0	150.0	95.0	108.0	104.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
14	1	2116	275	135	0.119460239993	0.609728808141	0.120208996538	0.000885360433274	0.00628136952735	-1.35133124318e-05	0.470259362251	0.02946347701	150.152219504	157.562216008	141.202376791	91.0346757679	104.921911263	101.338703072	160.0	166.0	148.0	87.0	102.0	99.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
15	1	2246	270	135	0.121004019213	0.58868346742	0.121880162202	0.0008950302763	0.00549166981147	-1.21649092997e-05	0.515463741663	0.0276519793276	151.509729387	158.719612635	141.991944972	94.9273316062	108.17253886	104.278108808	160.0	166.0	147.0	94.0	107.0	103.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
16	1	2384	266	135	0.13238117746	0.636847994033	0.132665393927	0.000914976446091	0.00579791437119	-7.00627278478e-06	0.613022458743	0.0263732750813	154.473604953	161.277419895	144.628043169	95.8139671362	109.214642019	105.828491784	163.0	168.0	149.0	94.0	108.0	105.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
17	1	2522	275	135	0.00151844652643	0.0211518994086	0.00375702309886	0.000752282478971	0.00894553878795	-1.03454106694e-05	0.190094845828	0.00863125366295	136.501259446	143.707808564	132.35768262	88.1414108426	103.636022208	102.478935336	141.0	147.0	134.0	85.0	101.0	101.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
18	1	2655	275	135	-0.00134255722445	0.00293036389792	0.000139604286819	0.000141475892003	0.000958103088581	-7.06515409776e-06	1.72787595947	0.00106558687197	97.5090909091	110.327272727	108.218181818	87.8317836914	103.106764989	102.300149621	94.0	108.0	107.0	85.0	101.0	101.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
19	1	2794	275	135	-0.00240953086465	0.00511481698545	0.000211795510838	0.000126550384509	0.00068658377013	-1.10711392633e-05	2.09439510239	0.00127870424636	95.4791666667	108.25	105.677083333	87.2689444653	101.941144969	101.168050126	93.5	106.5	104.0	84.0	100.0	100.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
20	1	2921	275	135	0.127082096457	0.618946134584	0.127123356386	0.000933354085804	0.00812597862423	-6.17702871016e-06	0.484349844317	0.0292503596356	150.020745459	156.476112594	142.133511234	90.0927013423	102.837527964	100.489233781	162.0	166.0	150.0	87.0	101.0	98.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
21	1	3066	271	135	0.133552473387	0.599978688263	0.13348445682	0.000983755358921	0.00719453535823	-2.74294804417e-06	0.523335427102	0.0277052586712	150.42802593	156.396856407	141.683243051	91.1735482152	102.492541289	99.2659829515	160.0	164.0	147.0	88.0	100.0	97.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
22	1	3201	275	135	0.128217083615	0.602536096755	0.128392930671	0.000958259643515	0.00851643452343	-6.71145780253e-06	0.724146799616	0.0236027492141	144.631443983	150.633831462	137.385445221	85.5524128686	96.485924933	94.0077747989	155.0	160.0	144.0	84.0	95.0	92.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
23	1	3338	272	135	0.141972674507	0.619692045394	0.142370967307	0.00103666813286	0.00794940061479	-5.33730817817e-06	0.918081272201	0.0212584580958	143.803714212	149.434958301	136.058206517	87.2659008126	96.7464275707	93.7538526198	154.0	158.0	142.0	86.0	95.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
24	1	3479	275	135	-0.00123136295891	0.0600990995791	0.00380443554285	0.000143599931532	0.00405550858591	-1.44241492192e-05	1.3105460478	0.00554105173424	127.062943262	131.754432624	120.390070922	83.9908168471	93.6878861743	92.1038489882	117.0	121.0	112.0	82.0	91.0	90.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
1	2	334	411	135	0.172398390094	0.711119399009	0.171782574627	0.00111564755235	0.00924673133064	5.11363374075e-06	0.649929275644	0.027065906548	144.030343898	149.260358133	135.399565445	80.1244928071	91.5490593877	90.6296569532	156.0	160.0	143.0	80.0	91.0	91.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
2	2	470	411	135	0.174596444939	0.763812669828	0.173537134007	0.00111532253922	0.0123807847363	1.42824543541e-05	0.160637129945	0.0564228248708	143.240443638	148.482282366	133.430385045	80.3049853372	92.6460636138	91.4304083014	159.0	163.0	144.0	80.0	92.0	91.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
3	2	609	411	135	0.152152476889	0.71676700943	0.151297767591	0.00103717389413	0.0122891726057	8.37695329779e-06	0.154218204626	0.0557834727476	142.320820635	148.166208281	133.513194083	82.076937547	95.3301354402	93.6856659142	158.0	162.0	144.0	82.0	95.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
4	2	744	405	135	0.162629377793	0.735308221003	0.162203124746	0.00106429236318	0.0111803265939	-5.19274228384e-07	0.13557986903	0.0602589376099	147.694080139	153.588652996	137.601767988	82.9535024155	96.7733494364	95.2202093398	163.0	167.0	147.0	82.0	96.0	95.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
5	2	881	411	135	0.157218125888	0.700250412915	0.156745375506	0.00104962527462	0.00932865374124	4.43000374971e-07	0.14081452634	0.0577015291172	149.144031043	155.606026021	138.944457125	83.2431567721	97.8213650907	95.4555634554	162.0	167.0	147.0	83.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
6	2	1015	411	135	0.156042744684	0.649368639778	0.156173658127	0.00107356861476	0.00723723171306	-6.77743971192e-06	0.156268671613	0.0527465501625	154.518132589	160.778060387	142.470708894	82.6462543686	97.9500075976	95.6755812187	165.0	170.0	149.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
7	2	1145	419	135	0.161355925665	0.696414300176	0.161245513722	0.00105167093973	0.00836730936595	-3.52778343351e-06	0.171027728343	0.0522137567265	152.180246347	158.883329508	140.586183154	82.9266409266	98.1210951211	95.3374868375	163.0	169.0	148.0	82.0	98.0	95.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
8	2	1282	411	135	0.155657973135	0.659971229154	0.155401879363	0.00106377089945	0.00803910655145	-2.47055713492e-06	0.118938909604	0.0609515690767	152.912973278	159.684185033	141.203519819	82.911313068	98.3271701661	95.4614540896	164.0	169.0	148.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
9	2	1428	411	135	0.151854345924	0.681016569876	0.151974162812	0.00102443213343	0.00818663922498	-6.04135765772e-06	0.122517380822	0.0610048484203	148.723595681	156.107807855	138.118291347	82.2137965592	97.5650576249	94.5091030566	160.0	166.0	145.0	82.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
10	2	1570	409	135	0.169584800664	0.705152112526	0.169460455177	0.00110442675543	0.00879287685468	-3.4172829103e-06	0.151141188604	0.0558900314348	152.987457499	159.540687571	140.210502456	81.7137694254	97.2701481749	93.7533429707	165.0	170.0	148.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
11	2	1702	410	135	0.18107673828	0.724119558847	0.18139707473	0.00109244553391	0.00640207511132	-9.47944741545e-06	0.114184817584	0.0651606372209	154.729747627	161.03723052	141.399381944	81.0730011587	96.5432599459	93.427964465	163.0	168.0	146.0	81.0	96.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
12	2	1829	418	135	0.174860767653	0.686291224892	0.175227187361	0.00112654288602	0.0072567525492	-9.27524287142e-06	0.134999203422	0.0583408812403	157.283595994	163.27078643	142.835338871	81.1616847826	96.9026834239	93.3378057065	167.0	172.0	149.0	81.0	97.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
13	2	1971	411	135	0.159081387853	0.681442804625	0.159333864842	0.00104002717886	0.00676136331174	-7.6143930075e-06	0.197108297992	0.0481112472694	151.698279906	158.433698202	138.85887412	81.5696604783	97.3077437699	93.3569158722	161.0	167.0	145.0	81.0	97.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
14	2	2109	409	135	0.166472364415	0.665725398263	0.167037177683	0.00110350712538	0.00710339125435	-1.08607896005e-05	0.145170858752	0.0554105173424	155.511004402	161.564545818	141.168067227	80.9599936245	96.6675167357	93.1872808416	165.0	169.0	147.0	80.0	96.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
15	2	2246	411	135	0.15593603326	0.686291224892	0.15650102168	0.00102703866767	0.00724433080632	-1.22371133951e-05	0.11129222591	0.0642548883798	148.661051161	155.765313252	137.255958388	80.9128736413	96.4787703804	93.367357337	159.0	165.0	143.0	80.0	96.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
16	2	2385	411	135	0.16519845715	0.696467579519	0.165165660596	0.00107278643791	0.00783071945668	-4.27306645227e-06	0.158509883657	0.0542383717833	152.055615055	158.636780906	139.622322521	81.7830437072	97.2311743023	93.9399684044	163.0	168.0	146.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
17	2	2513	403	135	0.189390345066	0.755874047632	0.189595414505	0.00109277911795	0.00674684615531	-9.93746362655e-06	0.143400510693	0.0594064681123	156.006061888	162.323042222	143.346937337	81.4618070711	97.1156700131	94.6863814928	164.0	169.0	148.0	81.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
18	2	2658	405	135	0.173653372404	0.706004582024	0.1736356203	0.00112332140391	0.010056606608	-6.168003313e-06	0.120404820482	0.0626565080718	153.848690665	160.247377556	141.87729228	81.2548024647	96.4740848133	94.4101123596	166.0	171.0	150.0	81.0	96.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
19	2	2788	410	135	0.182058522706	0.761042143961	0.181979791517	0.00108603609321	0.00876239027716	-3.18231167378e-06	0.135962658607	0.0612179657947	151.135396248	157.71933632	140.326449174	81.0140468227	96.1424749164	94.1656633222	162.0	167.0	147.0	80.0	96.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
20	2	2929	411	135	0.156740164449	0.695721668709	0.156789628221	0.00107493173694	0.0109259207127	-6.20141291576e-06	0.159277504897	0.0540785337525	146.887731659	153.632102925	137.019298514	80.6547014533	95.4270705656	93.3731395552	161.0	166.0	147.0	80.0	95.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
21	2	3058	411	135	0.17672249061	0.767009430444	0.176574991284	0.0010661685193	0.0097844594613	-3.01290279378e-06	0.131703245935	0.0624433906974	145.274798555	151.706863018	136.186232287	79.4907386234	93.567345072	91.8870340727	157.0	162.0	144.0	79.0	93.0	92.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
22	2	3201	401	135	0.17180656425	0.752996963077	0.171514212277	0.00112212145816	0.013428854772	-1.89278717807e-06	0.14234357752	0.0595130267995	139.926696384	146.05363334	131.361211349	77.1447368421	90.3226919758	89.198446937	156.0	161.0	142.0	77.0	90.0	89.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
23	2	3331	411	135	0.199677135753	0.791304811125	0.199402293275	0.00121384177596	0.0139375833497	-3.60886426234e-07	0.141369182696	0.0612179657947	141.64893617	147.135335308	131.602814436	75.0135307633	87.8810314016	86.258616288	157.0	161.0	142.0	75.0	88.0	86.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
24	2	3471	411	135	0.196672052715	0.761521658053	0.196675253161	0.00120853384833	0.0118241415879	-4.98551149395e-06	0.306909539393	0.0407586978528	141.810676555	147.298887567	132.296998531	75.9421358356	87.0323949955	85.2024128686	155.0	159.0	141.0	76.0	87.0	85.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
1	3	337	549	135	0.172947761985	0.718631786456	0.172467924526	0.00113444888922	0.010865797414	1.51894291941e-06	0.194295914565	0.049762906921	144.609801305	149.350459668	134.314131079	80.2361295209	91.5235750805	89.8263586442	158.0	161.0	143.0	80.0	91.0	90.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
2	3	471	549	135	0.148471603946	0.678725558101	0.147424386958	0.00109511074855	0.0137563095328	8.32416462235e-06	0.1229628478	0.0607917310459	141.808383704	146.724703666	131.186827851	80.9706467662	93.335986733	90.6809286899	159.0	162.0	143.0	81.0	93.0	91.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
3	3	615	549	135	0.134184260155	0.653577707923	0.133523156156	0.000993040165088	0.01225093368	3.19925896539e-06	0.0773176838783	0.0752304331611	140.711583924	146.594929486	131.559713051	81.8305136881	95.0867425408	92.9334051061	154.0	159.0	141.0	81.0	95.0	93.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
4	3	738	549	135	0.120506713076	0.589589216261	0.119972156912	0.00098406927767	0.0114369656003	3.11070831524e-07	0.0692565461629	0.0754968298791	142.173865896	148.756280499	133.479034882	82.4165909386	96.4605997663	94.1504608594	156.0	161.0	143.0	82.0	96.0	94.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
5	3	881	549	135	0.130634622881	0.598540145985	0.130299076914	0.00102775398447	0.0104627846503	-1.00112777889e-06	0.108246054547	0.0608450103895	147.418016735	153.791525725	136.762773723	82.6561380226	97.1904445919	94.5934970139	161.0	165.0	145.0	82.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_22-40-31
