Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
11	1	1698	275	135	-0.00578408899172	0.000532793435985	1.48782582722e-05	8.82986289534e-05	0.000138341934624	-2.32794484846e-05	0.0	0.0	91.3	108.5	106.9	87.5418732342	103.499333653	101.447465217	90.0	106.5	106.0	83.0	101.0	100.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
12	1	1839	275	135	-0.00525127962864	0.00282380521072	0.000187771222756	0.000204755930338	0.00185643604498	-2.22166742133e-05	2.96007841138	0.000799190153977	104.169811321	120.188679245	115.301886792	88.1590617653	104.217247275	101.895490489	103.0	119.0	114.0	84.0	101.0	100.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
13	1	1969	269	135	0.108587345065	0.557728168789	0.109615534426	0.000868005248309	0.00563331011742	-1.34491597497e-05	0.40917346345	0.0302093878203	150.21513183	158.248662591	142.959973252	95.4207926756	109.443801952	105.34790989	159.0	166.0	149.0	93.0	107.0	104.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
14	1	2116	275	135	0.100424456813	0.555330598327	0.101469995774	0.000820866152007	0.00584236429114	-1.44859824978e-05	0.413224261406	0.0299962704459	145.341936103	154.22325626	139.894943874	91.4308650851	105.863527438	102.048765876	155.0	163.0	147.0	88.0	103.0	100.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
15	1	2246	270	135	0.102289203956	0.543609142735	0.103512002539	0.000824224796623	0.00565757585817	-1.43520726424e-05	0.453016985762	0.0283446107944	146.068999314	154.722532588	140.258747427	94.9480504319	108.733948167	104.589773523	154.0	162.0	146.0	93.0	107.0	103.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
16	1	2384	266	135	0.108407762473	0.574724279397	0.109062023502	0.000832202426012	0.00564149529036	-9.44655806801e-06	0.440072850636	0.0295700356972	148.021878187	156.576620006	142.521461018	95.8858682035	109.74267101	106.007391631	156.0	164.0	148.0	94.0	107.0	105.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
17	1	2522	275	135	-0.00228651139954	0.0101763546273	0.00140750024053	0.000489191341115	0.00750809875128	-1.54995312412e-05	0.205776473538	0.00575416910864	125.460732984	134.408376963	124.146596859	88.4040800947	104.1302616	102.423619335	123.0	131.0	121.0	85.0	101.0	101.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
18	1	2655	275	135	-0.00360961330089	0.000852469497576	3.43315448715e-05	0.000158400758098	0.000259864583553	-1.50425807877e-05	0.0	0.0	94.3125	111.0625	110.0	87.9593665014	103.443289074	102.160880926	94.0	112.0	110.5	84.0	101.0	101.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
19	1	2794	275	135	-0.00439380863175	0.00069263146678	2.18534170313e-05	9.91828310184e-05	0.000256821036889	-1.79479380627e-05	0.0	0.0	94.2307692308	109.076923077	107.153846154	87.3472488804	102.434900832	101.151898059	93.0	109.0	106.0	84.0	100.0	100.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
20	1	2921	275	135	0.103362622846	0.554051894081	0.103737016916	0.000847568892085	0.00753602018161	-8.29453026067e-06	0.459988552949	0.028397890138	143.998076738	152.120780844	139.93066641	90.5419354839	103.702389486	100.941099164	154.0	162.0	147.0	88.0	101.0	99.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
21	1	3066	271	135	0.115026533853	0.557461772071	0.115346268868	0.00091708074157	0.00737798574556	-5.91266998475e-06	0.380286963007	0.0313282540359	145.656408296	152.842205868	139.990346937	91.5445461112	102.915603178	99.894293282	155.0	161.0	146.0	88.0	100.0	98.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
22	1	3201	275	135	0.107708340827	0.561511002184	0.108251732862	0.000871032437285	0.00840457911657	-8.22227263115e-06	0.473257956857	0.0281847727636	138.397665813	145.990131891	134.540184078	86.0198055893	97.5709599028	94.8432563791	149.0	155.0	142.0	84.0	96.0	93.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
23	1	3338	272	135	0.112770016163	0.558314241569	0.113581265501	0.000924678817497	0.00750308649505	-8.66340269953e-06	0.448261181315	0.0288774042304	136.086840347	143.376085504	132.263002195	87.3153196622	97.1642943305	93.9846803378	146.0	152.0	139.0	85.0	95.0	93.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
24	1	3479	275	135	-0.0051878863224	0.0498694656082	0.00206955042553	0.000127565966268	0.000820158931414	-2.40247232158e-05	1.66696753048	0.00447546486227	130.409188034	134.295940171	120.757478632	84.0831604329	93.8926148152	91.5896371895	117.0	121.0	110.0	82.0	91.0	90.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
1	2	334	411	135	0.132722806277	0.618253503117	0.132838987456	0.000989336857264	0.00818623829239	-7.40731796405e-06	0.272141905941	0.0390004795141	136.758273009	143.501982075	132.032833506	79.9009071877	91.6812281926	90.4633635729	147.0	153.0	140.0	80.0	91.0	90.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
2	2	470	411	135	0.145857841903	0.691992114657	0.145060815665	0.00101903685982	0.0109086763261	6.65871276367e-06	0.135131550263	0.0585539986147	138.660763782	144.871881737	131.99499538	80.0295796575	93.2632762498	91.9949835669	152.0	157.0	141.0	80.0	93.0	92.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
3	2	609	411	135	0.129187359395	0.643134956577	0.128270537675	0.00094928940446	0.010700422409	4.32746422274e-06	0.127206070528	0.0581810432095	139.277027587	145.955347527	133.042250021	82.6248133771	96.0358315915	94.6787100627	151.0	157.0	141.0	82.0	96.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
4	2	744	405	135	0.143610721873	0.683627257712	0.143146755194	0.000999122941292	0.0101739141759	1.58338699451e-08	0.125163772907	0.0604720549843	144.694411971	151.45429039	137.409477048	83.4523408555	97.6379252273	96.300269451	158.0	163.0	146.0	83.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
5	2	881	411	135	0.136158377527	0.654803132825	0.135836279558	0.000972476273948	0.00890101242951	-2.20996051414e-06	0.127869321892	0.0585539986147	144.490642799	152.148738812	137.728397071	83.4957555178	98.5539435098	96.5292483408	156.0	163.0	146.0	83.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
6	2	1015	411	135	0.135162237456	0.60956897011	0.135492077003	0.00100106224982	0.00727773573822	-8.69884098219e-06	0.137918449292	0.0543982098141	149.269731667	156.811554934	141.014684031	82.8803220524	98.7763373362	96.6722161572	159.0	165.0	148.0	83.0	99.0	97.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
7	2	1145	419	135	0.141814628337	0.651233416804	0.141564732609	0.000983781581237	0.00791908614146	-1.22784057214e-06	0.151470735654	0.0536522990037	147.993454962	156.084921869	139.930786223	83.3454017721	99.1834708219	96.6235869233	158.0	165.0	147.0	83.0	99.0	97.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
8	2	1282	411	135	0.137479728968	0.620864190953	0.137221932289	0.00100056020412	0.00790864214179	-1.35879213919e-06	0.106245713318	0.0625499493846	148.579936497	156.877027375	140.326611173	83.3154862282	99.2159921304	96.5318999438	159.0	166.0	147.0	83.0	99.0	97.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
9	2	1428	411	135	0.13143464579	0.647450583409	0.131669085248	0.000941648367112	0.0084887874417	-6.60832259626e-06	0.106935477814	0.0636688156002	142.943877551	151.830069124	136.295589203	82.3970077074	98.4624452169	95.721021611	153.0	162.0	144.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
10	2	1570	409	135	0.150745509608	0.651499813522	0.150678062413	0.00105763591057	0.00811152505617	-5.2997782902e-06	0.129333877512	0.0580744845224	150.401537455	158.132401047	140.279440628	82.1496713041	98.0960097844	94.9729399174	161.0	168.0	148.0	82.0	98.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
11	2	1702	410	135	0.154954239172	0.677446853855	0.155460900955	0.00101457122189	0.00672911378855	-9.28559418701e-06	0.0957196718803	0.0688369119292	148.490444357	156.533857648	139.344475029	81.2234886026	97.385860588	94.5488932937	157.0	164.0	145.0	81.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
12	2	1829	418	135	0.15357377109	0.63354467473	0.154284880574	0.0010780038064	0.00701704345703	-1.18390896018e-05	0.129786284351	0.0571687356812	153.841644942	161.156168531	142.245816163	81.2838034312	97.6855190462	94.2833672579	163.0	169.0	148.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
13	2	1971	411	135	0.139284481151	0.637007832064	0.13965724099	0.000975685515308	0.00626169868654	-1.00714896437e-05	0.167885619505	0.0504022590442	147.211860154	155.667698227	137.970558715	81.7883458095	98.2242771173	94.6307060032	156.0	163.0	144.0	81.0	98.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
14	2	2109	409	135	0.15330421627	0.63620864191	0.153829958723	0.00106702415087	0.00711147389799	-9.21695501681e-06	0.146807502738	0.0538654163781	152.888032828	160.133824638	141.254920023	81.5082015231	97.541446983	94.6874633861	162.0	168.0	147.0	81.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
15	2	2246	411	135	0.137289833894	0.653311311205	0.137564492278	0.000949858524493	0.00733365150685	-7.95999064158e-06	0.105071005784	0.0645212850978	143.415022019	152.22802153	135.871880607	81.5242047026	97.6691255571	94.8289534348	152.0	161.0	142.0	81.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
16	2	2385	411	135	0.147242485411	0.656721189195	0.146938992181	0.00101287423486	0.00762056105382	-8.57981129064e-08	0.13890062216	0.05626298684	147.875466494	156.204202499	138.937043648	82.3627192302	98.3583734285	95.4690361633	158.0	165.0	146.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
17	2	2513	403	135	0.16202007743	0.709521018701	0.162113037931	0.00101296953718	0.00740727076759	-6.36316569436e-06	0.110433327419	0.0655868719697	149.362393933	157.452354134	140.993316813	81.9754218635	98.1986426999	95.9539618489	158.0	165.0	147.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
18	2	2658	405	135	0.14954563417	0.654323618733	0.149384314248	0.00105202162187	0.0100140727992	-3.64471873855e-06	0.121290111723	0.0600990995791	148.580815894	156.711831284	140.26919632	81.6382552404	97.5836929716	95.6451911221	160.0	167.0	148.0	81.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
19	2	2788	410	135	0.154660151586	0.710480046886	0.154351994189	0.000993323200916	0.00848355566732	8.20034644446e-07	0.131233888435	0.0602056582663	144.660217473	153.012148481	138.261642295	81.6269782849	97.2830327567	95.4633787265	155.0	162.0	145.0	81.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
20	2	2929	411	135	0.139388910104	0.664872928766	0.139060673248	0.000999496929577	0.0105733433112	-5.34950339517e-07	0.148968665474	0.054664606532	142.273259075	150.399631381	135.794855357	81.3047694754	96.63290938	94.9046104928	155.0	162.0	145.0	81.0	96.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
21	2	3058	411	135	0.15724461052	0.751345303426	0.156876183272	0.000972179823872	0.00995972178282	1.95130441016e-06	0.118091434172	0.0652671959081	139.174868813	147.349453978	133.89696497	79.8902935505	94.6550246411	93.3526890936	150.0	157.0	141.0	80.0	95.0	93.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
22	2	3201	401	135	0.153959881823	0.734349192818	0.153684503366	0.00103121327144	0.0128080325828	-6.41838223654e-07	0.150436830982	0.0571687356812	134.922585794	142.508452441	129.767394617	77.2047733654	91.1658644204	90.1678700361	149.0	156.0	140.0	77.0	91.0	90.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
23	2	3331	411	135	0.174119762206	0.742767329107	0.173675878252	0.00112528732838	0.0133312372376	2.12584540016e-06	0.136472130504	0.0603654962971	137.020873682	143.735528298	130.100638405	75.4867439934	88.6364954432	87.4736951118	151.0	157.0	140.0	75.0	88.0	87.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
24	2	3471	411	135	0.157480159579	0.673877137834	0.158060621582	0.00109782571451	0.0105500478757	-1.13610775195e-05	0.205709321056	0.0468325430231	135.667299178	142.430898166	129.69686907	76.0202581278	87.2638457768	85.6309426564	148.0	154.0	138.0	76.0	87.0	86.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
1	3	337	549	135	0.137781680816	0.628056902339	0.138138173912	0.00102900852673	0.00939970883596	-1.14201719216e-05	0.125600202817	0.057861367148	139.265354598	145.157533084	132.372242959	79.8821085804	91.5835840138	90.1370863773	150.0	155.0	140.0	80.0	91.0	90.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
2	3	471	549	135	0.12499865061	0.601310671853	0.124153343943	0.0010036297666	0.0117802920427	3.14815739084e-06	0.109320714575	0.0606851723587	139.027379054	144.88295233	130.891901471	81.0602699452	93.8805291995	91.7126820794	153.0	157.0	140.0	81.0	94.0	92.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
3	3	615	549	135	0.113172552284	0.60541318131	0.112487212687	0.000873766921369	0.0111634803903	2.75626505e-06	0.0691495462116	0.076562416751	135.607057995	142.670949573	129.945084925	82.2357547934	95.9458547124	94.0546853902	146.0	152.0	137.0	82.0	96.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
4	3	738	549	135	0.102739454054	0.537961532314	0.102004030661	0.000891013031884	0.0102217238747	1.70686424759e-06	0.0666260470979	0.0735254941659	138.267208082	146.016143409	132.783202932	82.9425738007	97.4298892989	95.4534132841	149.0	156.0	140.0	82.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
5	3	881	549	135	0.115117232016	0.560125739251	0.114531365783	0.00095095366427	0.00978601504566	1.1956566636e-06	0.0963435707281	0.0623901113538	143.59887758	151.264054028	136.079901075	83.1707848837	98.265746124	95.9275678295	154.0	161.0	144.0	83.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
6	3	1016	549	135	0.116590054327	0.58202354947	0.11663686137	0.00091863934791	0.00858699291358	-5.22686567375e-06	0.0844444644929	0.0679311630881	142.739747345	150.837239107	135.247619919	82.9026131294	98.4175908222	95.7724665392	152.0	160.0	142.0	83.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
7	3	1143	549	135	0.111976373489	0.554424849486	0.112122032325	0.000932916461849	0.00854816807809	-6.46128113074e-06	0.076315787927	0.0697426607704	142.976936383	151.430232558	135.384393619	82.6882697597	98.501135956	95.4964725577	153.0	161.0	143.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
8	3	1290	549	135	0.109624566139	0.545367361074	0.109704235483	0.000907345057696	0.00773443632462	-5.34805468033e-06	0.0629905910844	0.0761361820022	142.539468542	151.197440406	135.065943728	82.6709246455	98.609984765	94.9853509903	151.0	159.0	141.0	82.0	98.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
9	3	1428	549	135	0.101315521028	0.510789067079	0.101924142631	0.00091111616933	0.00880235322956	-7.44331336305e-06	0.0503398554325	0.0824231445469	141.767810577	150.389798686	134.353186607	82.0833151819	98.0105641472	94.3986059682	151.0	159.0	141.0	82.0	98.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
10	3	1563	549	135	0.10032881272	0.476104214396	0.101401775698	0.000942387308921	0.00765275634928	-1.15488891341e-05	0.0697316240333	0.0676114870265	144.973254252	153.122090421	135.995188004	81.3864537781	97.3061120716	93.7813485203	152.0	160.0	141.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
11	3	1702	546	135	0.104834926296	0.524108902978	0.105691960903	0.000910327958857	0.00857541854109	-1.05275450158e-05	0.056131252558	0.0790665459002	141.019823117	149.885940836	133.636881163	81.2711598746	97.2291759964	93.7971339006	149.0	158.0	140.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
12	3	1839	549	135	0.116480979639	0.529703234056	0.117753698243	0.000977467467206	0.00727554886455	-1.49342463251e-05	0.0938149400082	0.0614843625127	147.985515993	155.856668678	137.563870449	81.0129149201	97.388920358	93.4606321514	156.0	163.0	143.0	81.0	97.0	93.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
13	3	1967	539	135	0.107056749481	0.508391496617	0.108013057614	0.000955662461291	0.00908076888383	-1.14706533463e-05	0.0742263619669	0.0677180457137	144.485013624	152.841961853	135.480088032	81.1262598895	97.6098406849	93.6666305408	153.0	161.0	142.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
14	3	2105	549	135	0.109502536947	0.548031328254	0.110322493438	0.00090809986454	0.00707137585817	-1.13103589263e-05	0.0790160462657	0.0681442804625	140.742659926	149.709896947	132.91065526	80.6620299422	97.1599669928	93.5744430037	149.0	158.0	139.0	80.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
15	3	2241	549	135	0.107703950927	0.496563482338	0.108630782356	0.000973876615616	0.00792532148142	-1.446578493e-05	0.0973223352375	0.0584474399275	145.478862661	153.836695279	136.192167382	80.7052598159	96.9817970156	93.5743464917	154.0	162.0	142.0	80.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
16	3	2384	539	135	0.102799870798	0.489264212265	0.10368479885	0.000973937511714	0.00842047719312	-1.02559956259e-05	0.098386958486	0.0577015291172	143.845257541	152.40487858	135.372209518	81.049134154	97.142708116	94.0432923013	154.0	162.0	142.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
17	3	2519	549	135	0.0959807031149	0.473813202621	0.0970610443639	0.000920120027814	0.00927181627006	-1.15603798164e-05	0.0620516200621	0.0715008791092	141.5658383	150.359046441	134.490498145	80.7966788173	96.9360064804	93.8016403402	150.0	158.0	140.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
18	3	2658	549	135	0.116400676145	0.529330278651	0.117031785704	0.000969624592284	0.00684879087619	-1.01671972861e-05	0.0625307174727	0.0752837125047	145.60805234	153.873578259	137.559838953	80.9956984379	96.6585918044	93.7841294997	153.0	161.0	143.0	81.0	96.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
19	3	2794	549	135	0.127340918254	0.592892535564	0.127223788569	0.00099803857202	0.00912503534556	-4.66101785303e-06	0.0797720973913	0.0705418509244	143.437634795	151.574496765	135.7821711	81.0511713127	96.69637482	94.1473629106	155.0	162.0	144.0	81.0	97.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
20	3	2929	549	135	0.113812159703	0.577707922638	0.113996963684	0.000910562090838	0.00946090972746	-7.61964758947e-06	0.0686336879119	0.0750705951303	137.665498478	146.484552246	132.478742046	80.1693161746	95.8285389856	94.0695180419	147.0	156.0	139.0	80.0	96.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
21	3	3060	549	135	0.104953723563	0.553359262614	0.104554007214	0.000892229273391	0.0104446171611	3.14706658577e-07	0.0679409666656	0.0738451702275	133.037743116	142.07461968	129.446081263	79.5603006084	94.849815102	93.4896814983	143.0	152.0	137.0	79.0	95.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
22	3	3201	549	135	0.112291194132	0.585380148117	0.111968097572	0.000918714819331	0.0118047760333	-2.38769976321e-08	0.102783195727	0.0617507592306	130.557294985	139.137708201	127.19814326	77.5147776921	92.1459778977	91.1707787201	142.0	150.0	135.0	77.0	92.0	91.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
23	3	3341	549	135	0.132894586174	0.671692684746	0.132141071514	0.000944398958727	0.0137236044313	6.26260635264e-06	0.0828280156028	0.0736853321967	127.867771873	135.705005156	123.71555485	75.3909444985	88.9675430055	87.5512820513	139.0	147.0	132.0	75.0	89.0	87.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
24	3	3475	544	135	0.151835913715	0.689594544195	0.152157744808	0.0010522467525	0.0125273507394	-1.00042206873e-05	0.0845457717957	0.0738984495711	130.623657576	137.787684463	125.230549332	75.0998970134	87.0616203227	85.1498455201	143.0	150.0	134.0	75.0	87.0	85.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
1	4	333	693	135	0.14759977413	0.667643454633	0.148231141256	0.00103206568613	0.00953876517449	-1.34624135873e-05	0.145589118129	0.0554105173424	140.958662517	146.473465805	133.42861703	80.312119269	92.0783905098	90.7925617185	152.0	157.0	141.0	80.0	92.0	91.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
2	4	473	682	135	0.141376958837	0.63487665832	0.141458159042	0.00103895460968	0.0108850699439	-4.13877016142e-06	0.128378662758	0.0575416910864	144.230026855	149.376384693	134.558660624	80.4586312564	93.6461403765	91.9266014884	156.0	160.0	143.0	80.0	94.0	92.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
3	4	608	686	135	0.138618335436	0.662688475678	0.138416472079	0.000963658971429	0.00946699538351	-2.42606227629e-06	0.138062953761	0.0566892215888	142.379080238	148.569946937	134.198424184	81.7373242774	95.7455378297	93.9189701469	152.0	158.0	141.0	81.0	96.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
4	4	738	686	135	0.131656460316	0.605786136715	0.131832088109	0.0010080031912	0.00979009794609	-5.82541515964e-06	0.145193436489	0.0528531088497	147.05294635	153.652506596	137.939665787	82.3117988917	96.9183673469	95.026084606	159.0	164.0	146.0	82.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
5	4	881	686	135	0.104659299652	0.517502264372	0.104917069036	0.00092857556088	0.00871924254945	-4.90481806141e-06	0.0950831219846	0.0603654962971	142.852671677	150.661999382	135.494286008	82.5530035336	97.988405477	95.5513471731	152.0	160.0	142.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
6	4	1012	686	135	0.142720599092	0.610741115669	0.142858981858	0.00105438417826	0.00798798087262	-4.14690679416e-06	0.170189397864	0.0490169961106	152.656110966	159.305853616	141.062549071	82.6549411443	98.2258417739	95.1474130851	163.0	168.0	148.0	82.0	98.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
7	4	1147	691	135	0.129291385461	0.595609782087	0.129554651837	0.000977290857302	0.00719311625314	-5.41229861111e-06	0.107527700735	0.0608982897331	147.511763127	155.123624653	137.704893103	82.5395256917	98.2376811594	94.6955204216	157.0	163.0	144.0	82.0	98.0	95.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
8	4	1292	691	135	0.136366949567	0.597208162395	0.136875414093	0.00100556420039	0.00687493223359	-7.06371094317e-06	0.118338819335	0.0581277638659	151.078329913	158.140244446	139.490855562	82.580952381	97.9351851852	94.0088624339	159.0	165.0	145.0	82.0	98.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
9	4	1424	681	135	0.123981781098	0.600191805637	0.124295800158	0.00092310738104	0.00715443573407	-6.95631516831e-06	0.0715077091801	0.0749640364431	144.024589436	152.017132712	134.858144696	82.6293976546	97.9003198294	93.6809701493	152.0	160.0	140.0	82.0	98.0	94.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
10	4	1553	686	135	0.145848250364	0.599019660078	0.146566686282	0.00106508398746	0.00615107571427	-1.19298388106e-05	0.129130462234	0.055730193404	155.36947434	161.598683625	141.822111536	82.2911241031	97.5043847994	93.2313313845	164.0	169.0	147.0	82.0	97.0	93.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
11	4	1699	686	135	0.133503560364	0.612872289413	0.134443023866	0.000960209102586	0.00605969189476	-1.45413445676e-05	0.117320802838	0.0591400713943	147.045031731	154.56480918	136.141702165	81.4353151665	96.8122763556	92.9496284063	154.0	161.0	141.0	81.0	97.0	93.0	DLR00012647	DLR00012647-2009-07-03_09-18-15
