Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
13	2	1971	411	135	0.100111373121	0.56928978635	0.100281545476	0.00077494234165	0.00562969647404	-5.36348708531e-06	0.133736190308	0.0533859022857	133.67215723	144.714553112	132.107627515	81.6309995052	98.6782533399	96.6175160811	139.0	151.0	136.0	81.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
14	2	2109	409	135	0.12388864826	0.582982577655	0.124257351855	0.000940552649332	0.00641971414324	-6.52422145156e-06	0.144642974109	0.0519473600085	143.588100896	153.011880826	138.353226101	81.2238405519	98.0267024403	96.3471317235	151.0	160.0	144.0	81.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
15	2	2246	411	135	0.0986481324699	0.579146464916	0.0986584377065	0.000755039103772	0.00671595890982	-6.43655605512e-06	0.111870312711	0.0588736746763	130.870653174	142.116835327	130.457957682	81.3553614382	98.1371059628	96.6288137739	137.0	148.0	135.0	81.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
16	2	2385	411	135	0.109460779844	0.585380148117	0.109207954443	0.00083184056203	0.00621362226305	-4.04784694198e-07	0.124046372669	0.0562097074964	136.08819514	146.873668881	134.069081642	82.0115651503	98.5200462606	97.1031868414	143.0	154.0	139.0	82.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
17	2	2513	403	135	0.110738518048	0.635888965848	0.111180598851	0.000768216913593	0.00722781024517	-1.01969451904e-05	0.0901265748948	0.068730353242	132.746711353	143.880687055	132.576539589	81.4309335675	98.2181738367	97.2178811823	138.0	150.0	137.0	81.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
18	2	2658	405	135	0.105972645898	0.565187276893	0.106114356488	0.000851247904235	0.0079970284635	-6.01686980031e-06	0.109769120883	0.0587138366455	136.08418175	146.461255656	134.79638009	81.1812277907	97.6420781767	96.9542948168	144.0	154.0	141.0	81.0	97.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
19	2	2788	410	135	0.103805867137	0.626192125313	0.103830953031	0.000723112401369	0.0067619132937	-4.08450671791e-06	0.126622559868	0.0575416910864	128.810091041	140.144984259	130.422445333	80.9401368301	97.3218358039	96.7388825542	134.0	145.0	135.0	81.0	97.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
20	2	2929	411	135	0.10303605215	0.587511321861	0.102769691219	0.000802836911477	0.008445528523	-2.9750484228e-06	0.130614920129	0.0548777239064	131.620930443	141.909585563	131.624104471	81.0191165074	96.8256264531	96.3333763885	139.0	150.0	138.0	81.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
21	2	3058	411	135	0.116360459536	0.687410091108	0.115851930431	0.000752485910264	0.00862417044707	1.134763886e-06	0.0867620634929	0.0728328626991	127.252751511	137.481165711	128.347620524	79.7218339867	94.9648883586	94.8479631839	133.0	144.0	133.0	79.0	95.0	95.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
22	2	3201	401	135	0.115999194556	0.662102402898	0.11574874017	0.00081694740106	0.00993514236342	-2.18895977359e-06	0.126062476236	0.0592999094251	124.91277058	134.404441941	125.423110968	77.1430148218	91.3585619678	91.4249448124	133.0	143.0	132.0	77.0	91.0	91.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
23	2	3331	411	135	0.128174419931	0.650860461399	0.128065627206	0.000907738055355	0.0101074415206	-5.08190239575e-06	0.158221838671	0.0524801534445	126.548379175	135.313605108	125.649312377	74.8040592095	88.5702731573	88.579429269	135.0	144.0	132.0	75.0	88.0	88.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
24	2	3471	411	135	0.100204254303	0.571900474186	0.101847296063	0.000799135021158	0.00730228671028	-2.2118662089e-05	0.608036486378	0.0250945708349	120.290944662	129.425284144	121.330352152	75.1004355943	86.9367766024	86.2856253889	127.0	136.0	127.0	75.0	87.0	86.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
1	3	337	549	135	0.0852421778783	0.519633438116	0.0862864864803	0.000740244840603	0.00698936305923	-1.61974488796e-05	0.142622688868	0.0493899515158	123.692709935	132.235209679	124.047575105	79.2566548358	91.4316770186	91.2647515528	129.0	138.0	129.0	79.0	91.0	91.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
2	3	471	549	135	0.086437722751	0.516010442751	0.0859839302038	0.000752863069815	0.00894067654798	-1.47290280914e-06	0.101503554471	0.0583408812403	127.326794011	135.159731544	125.596799174	80.463011889	93.7719066491	93.3353148393	134.0	142.0	131.0	80.0	94.0	93.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
3	3	615	549	135	0.0746143284024	0.480100165166	0.0734796445292	0.000661764072891	0.00838417991795	3.18456072646e-06	0.0492052782619	0.0808247642389	125.406947065	134.721007657	125.789812451	81.9733551957	96.337261734	95.787661406	129.0	139.0	129.0	82.0	96.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
4	3	738	549	135	0.0687813657536	0.439128349939	0.0677697330101	0.000674315776854	0.0078131028147	2.92636131566e-06	0.0746366079046	0.062763066759	127.130065518	137.278694492	128.110046105	82.660492068	97.7739146955	97.1752636079	132.0	142.0	132.0	82.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
5	3	881	549	135	0.0827800970674	0.474026319996	0.0819407833953	0.000764731963215	0.00806832652753	3.01546332139e-06	0.082376171494	0.0620704352922	133.480948634	143.344498145	132.381252107	82.9284846029	98.6254051864	97.692767423	139.0	150.0	137.0	83.0	98.0	98.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
6	3	1016	549	135	0.0813476677194	0.50961692152	0.0809042372196	0.000696118826065	0.00758488298726	1.8779760487e-06	0.068775210465	0.0704352922372	129.664506012	140.268687925	129.505906952	82.7810734463	98.9881573229	97.6615601912	134.0	145.0	134.0	83.0	99.0	98.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
7	3	1143	549	135	0.0788539221382	0.486120730993	0.0785337918375	0.000720844230389	0.00766412270452	3.88380262919e-07	0.0595135981765	0.0739517289147	130.239478299	141.086146427	129.822665498	82.4747537584	99.0670813893	97.4805598756	136.0	147.0	135.0	82.0	99.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
8	3	1290	549	135	0.0737596777677	0.459854014599	0.0733584229541	0.000687426751894	0.00675249788085	5.99091964889e-07	0.0558142936692	0.0742714049763	129.438187927	140.635731665	129.307727957	82.6454922075	99.0494180312	97.1548628921	133.0	145.0	133.0	82.0	99.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
9	3	1428	549	135	0.0683674162399	0.42538227929	0.0683880080435	0.000701133139008	0.00768120257363	-4.74639725847e-06	0.0510427853144	0.0746976397251	129.506262525	140.633266533	129.196267535	82.0772369031	98.565136764	96.6361613352	134.0	145.0	133.0	82.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
10	3	1563	549	135	0.0691126227912	0.407533699185	0.0695489216248	0.000725896268754	0.00716164967512	-7.69576911289e-06	0.0803118963912	0.0582876018967	131.695385018	142.497973591	130.254412341	81.4560251799	97.8524280576	96.0325539568	135.0	147.0	133.0	81.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
11	3	1702	546	135	0.0711546417858	0.43928818797	0.0712266181879	0.000695722108716	0.00792082897288	-7.21918832721e-06	0.0478172839173	0.078427193777	128.789933293	139.932443905	128.368587022	81.263968073	97.9554351957	96.0680349677	132.0	144.0	132.0	81.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
12	3	1839	549	135	0.0868261234978	0.474665672119	0.0871949588596	0.000797065088011	0.00741322710813	-6.42748226266e-06	0.0762137942654	0.0645745644414	135.778089572	146.18610394	132.623863509	81.1348884381	98.1437119675	96.0693711968	141.0	152.0	137.0	81.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
13	3	1967	539	135	0.077822174268	0.434333209015	0.0779099515494	0.000781872698497	0.00859562148021	-5.90528934882e-06	0.0697378887475	0.0645745644414	133.986874387	144.624141315	131.384568204	81.1081284732	98.3528303664	96.0875011774	139.0	150.0	136.0	81.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
14	3	2105	549	135	0.076319471662	0.48164526613	0.0763103253957	0.000693607568813	0.00658635685118	-4.31297156638e-06	0.0634550320257	0.0712877617348	127.375442478	138.959292035	127.144358407	80.9775927639	97.8098468496	95.8672011512	132.0	144.0	131.0	81.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
15	3	2241	549	135	0.0796595746959	0.440407054185	0.0798718096939	0.000791608632607	0.00759602904321	-5.18799768716e-06	0.0795083615957	0.0608982897331	133.81429954	144.434551173	131.64650375	80.9640102828	97.5045225174	95.738741312	139.0	150.0	136.0	81.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
16	3	2384	539	135	0.0740992806947	0.428206084501	0.0746020042929	0.000777841758105	0.00719677290365	-7.89741139691e-06	0.105160267209	0.0522137567265	132.24436979	142.873335822	130.48600224	80.9379426016	97.607994782	96.061591502	139.0	149.0	135.0	81.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
17	3	2519	549	135	0.0644311490992	0.393041717726	0.0653793565539	0.000711066866002	0.00840216677586	-9.93773984951e-06	0.0610756688668	0.0656401513133	129.645790972	140.717635895	129.335637793	80.6880266854	97.2533356742	95.7610603933	133.0	145.0	132.0	80.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
18	3	2658	549	135	0.0806491243727	0.458735148383	0.0812027805457	0.000765795436443	0.00675486897632	-6.72204520939e-06	0.0468301813494	0.0809846022697	132.047270616	142.841231127	131.378513357	80.8162220691	96.9743084949	95.5077271385	136.0	148.0	136.0	81.0	97.0	95.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
19	3	2794	549	135	0.095143744798	0.526080238691	0.0949821622647	0.00081890256804	0.00772291132886	-1.9572882653e-06	0.0695168477302	0.0711812030476	132.797549119	143.185031396	131.596414827	80.6745362563	96.9983136594	95.8006745363	140.0	151.0	137.0	80.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
20	3	2929	549	135	0.0808970756855	0.503489797006	0.0810965278017	0.00070473611532	0.00813398310033	-6.27346227254e-06	0.0562484350463	0.0774148862486	126.468994709	137.599259259	127.704338624	79.739242408	96.1950853096	95.6694924348	131.0	143.0	132.0	79.0	96.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
21	3	3060	549	135	0.0736370367239	0.459960573286	0.0730454607804	0.000706962528445	0.00804899165858	1.44264418968e-06	0.0683330042289	0.0671319729341	123.827522298	134.750955635	125.879647863	79.293409629	95.2248421468	95.0269337017	129.0	140.0	131.0	79.0	95.0	95.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
22	3	3201	549	135	0.0803215793166	0.509457083489	0.0799764210474	0.000694941447093	0.00906626735327	-6.17034541214e-07	0.0908579476858	0.0612712451383	120.421669107	131.035975737	122.852436729	77.1964809384	92.4708374063	92.632996633	126.0	136.0	127.0	77.0	92.0	93.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
23	3	3341	549	135	0.0898598647287	0.552027279024	0.089087967602	0.000693718442215	0.0100493315754	3.12686155212e-06	0.0671943979634	0.0741648462891	117.888138211	127.679567609	119.524273719	75.0009514748	89.1402235966	89.1342768792	122.0	131.0	123.0	75.0	89.0	89.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
24	3	3475	544	135	0.0881192125681	0.560605253343	0.0890424012622	0.000695959961452	0.00856874216706	-1.46477955097e-05	0.143173086052	0.0512014491981	114.042767535	123.622505227	115.918646645	74.4104522857	86.8285437129	86.3635261307	118.0	128.0	120.0	74.0	87.0	86.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
1	4	333	693	135	0.0938806646347	0.578187436731	0.0949273429621	0.00073136543116	0.00720258228738	-1.54909896406e-05	0.143453258548	0.0519473600085	124.162642831	132.507924806	124.311924069	79.9502336744	91.9902740937	92.0925855753	130.0	138.0	129.0	80.0	92.0	92.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
2	4	473	682	135	0.104526549831	0.566945495231	0.104381710038	0.000824008143589	0.00955038357915	-3.09998311219e-06	0.115281840274	0.0573818530556	132.77586693	139.902358801	129.356169533	80.4194143701	93.9991387795	93.7001722441	140.0	147.0	134.0	80.0	94.0	94.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
3	4	608	686	135	0.102170925569	0.599445894827	0.101566825769	0.000749571712645	0.00803736372307	1.64011217909e-06	0.0879351445072	0.0675582076829	130.330992801	138.813349924	128.930406186	81.7936951317	96.1598829476	95.8814844374	136.0	145.0	133.0	81.0	96.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
4	4	738	686	135	0.100797057629	0.550055943311	0.100585622202	0.00083579865694	0.00868430894441	-1.93655173596e-06	0.118802417731	0.0556769140604	136.061313444	144.954184425	133.712223944	82.2071047957	97.4815867377	96.9348727057	144.0	153.0	140.0	82.0	97.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
5	4	881	686	135	0.0739037658121	0.444403004955	0.0737868479011	0.00073289724826	0.00748868463686	-3.47446013314e-06	0.107377699698	0.0526399914753	131.165088119	141.428246014	130.803500779	82.4622171078	98.4100498657	97.5331799003	137.0	147.0	135.0	82.0	98.0	98.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
6	4	1012	686	135	0.114888537391	0.558900314348	0.114493853454	0.000915461746629	0.0069669219873	2.29157909812e-06	0.188613510085	0.0445415312483	143.150810296	152.100762631	137.939656816	82.6440391352	98.7988887547	97.3501630632	151.0	160.0	144.0	82.0	99.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
7	4	1147	691	135	0.0975993150102	0.536469710693	0.0971449081992	0.000807592670426	0.00679044858473	9.0228915511e-07	0.0855714822893	0.0647876818158	135.87019565	145.948157712	133.240639587	82.5864367816	98.8962068966	97.16	143.0	153.0	138.0	82.0	99.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
8	4	1292	691	135	0.106541249266	0.545420640418	0.106320279838	0.000852452812508	0.00687339081273	-2.9223162545e-06	0.108474287899	0.0580212051788	140.069942366	149.540685748	135.495946078	82.6388888889	98.6296296296	96.5526254102	146.0	156.0	140.0	82.0	98.0	97.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
9	4	1424	681	135	0.0878161008815	0.527998295061	0.0875816847071	0.00072048175433	0.00660717893582	-2.41415617878e-06	0.0748348853965	0.068730353242	130.983350151	141.697578204	129.142381433	82.3864996049	98.5307596794	96.2019415284	136.0	146.0	133.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
10	4	1553	686	135	0.116533658402	0.550855133465	0.116608035892	0.000928322557698	0.00655951220555	-3.47565340463e-06	0.122942536774	0.0547711652192	144.723377503	153.413676371	137.840410098	82.2947805457	98.1723606168	95.8080664294	152.0	160.0	143.0	82.0	98.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
11	4	1699	686	135	0.0972390901232	0.544461612233	0.0973351566992	0.000772920902854	0.00596415785244	-5.90176698697e-06	0.103477965528	0.0593531887687	134.319992171	144.357667091	131.008904981	81.5784795322	97.6794152047	95.5318128655	139.0	149.0	134.0	81.0	97.0	96.0	DLR00012647	DLR00012647-2009-07-02_23-12-49
