Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	339	280	135	0.00212496800024	0.0191272843519	0.00167314169347	0.000276060089213	0.00155636872994	-1.26825528886e-06	0.0110484815881	0.0340455005594	151.91643454	153.364902507	132.111420613	83.6449755568	94.1709397067	94.0831070071	157.0	159.0	134.0	81.0	92.0	93.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
2	1	481	283	135	0.00320018718799	0.00298364324152	0.000177963802599	0.000227562666118	4.32297393822e-05	3.9080103584e-06	0.281486701762	0.00266396717992	95.8214285714	107.517857143	108.053571429	82.3764762465	94.916902688	95.9783572917	95.0	107.0	108.0	81.0	94.0	95.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
3	1	612	280	135	0.00502938470139	0.00516809632905	0.000309939799309	0.000228244713414	4.93090333642e-05	9.46857974491e-06	0.450790661832	0.00277052586712	97.5360824742	110.298969072	110.474226804	86.1137532134	99.2144922879	99.9436053985	97.0	110.0	110.0	85.0	98.0	99.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
4	1	746	275	135	0.00403622828173	0.0128403218072	0.000943546571202	0.000246333998455	0.000955463331995	3.32513309038e-06	0.0400462190818	0.0146518194896	123.182572614	130.796680498	125.850622407	87.5336247841	101.400906736	102.300626079	127.0	133.0	126.0	86.0	100.0	101.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
5	1	883	279	135	0.00272595009534	0.00223773243114	0.000133359453095	0.000226965491836	3.37835949875e-05	-8.46577175129e-07	0.20291717255	0.00271724652352	101.30952381	115.261904762	115.142857143	86.7829871309	101.766540289	102.781598761	101.0	114.0	114.0	85.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
6	1	1020	275	135	0.00181443359616	5.32793435985e-05	2.92013285922e-06	0.00021493322994	0.0	-4.1969992702e-09	0.0010773637358	0.00575416910864	101.0	117.0	116.0	86.8498508099	102.560208866	103.576300085	101.0	117.0	116.0	85.0	101.0	103.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
7	1	1150	279	135	0.00357512687088	0.000799190153977	4.58928744208e-05	0.000222875964075	1.14597438447e-05	3.23143334505e-06	2.32710566933	0.000479514092386	99.0	114.466666667	114.4	87.2047563187	103.079663005	103.574864029	99.0	114.0	114.0	85.0	102.0	103.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
8	1	1289	274	135	0.00291000213913	0.00175821833875	0.000109892687922	0.00022978718595	6.19684661177e-05	2.22715399997e-06	0.246692581959	0.00218445308754	100.515151515	117.212121212	115.96969697	88.2552305722	104.108721178	104.08779889	99.0	117.0	115.0	85.0	102.0	103.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
9	1	1422	273	135	0.00387664510186	0.00069263146678	4.09755703279e-05	0.000228722222024	2.39406417204e-05	4.48032274031e-06	0.046929852912	0.00314348127231	106.923076923	121.307692308	120.461538462	88.6140968224	104.52660482	104.177169972	107.0	121.0	121.0	86.0	103.0	103.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
10	1	1560	271	135	0.000207710649809	0.000319676061591	3.58932843603e-05	0.000478063718365	0.00175877256675	-5.38315249961e-06	0.0736310778185	0.00170493899515	112.166666667	127.833333333	127.0	87.70441827	103.786814475	103.288599904	114.5	130.5	129.5	85.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
11	1	1694	275	135	0.00250247447773	0.000639352123182	3.62742433193e-05	0.000221892289595	8.31517292834e-06	-9.11723424001e-08	150.796447372	5.32793435985e-05	98.5833333333	114.666666667	112.666666667	87.6779868849	103.84501786	103.286612998	99.0	115.0	113.0	85.0	102.0	102.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
12	1	1846	269	135	0.00237491074917	0.000106558687197	5.6251818086e-06	0.000207017720325	1.37399464129e-08	1.71339623424e-06	0.698131700798	0.000319676061591	94.0	113.0	111.0	89.2528374274	104.904673096	103.906378217	94.0	113.0	111.0	86.0	102.0	102.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
13	1	1976	279	135	0.00438341011165	0.00202461505674	0.000123780374299	0.000224258209384	8.01165331847e-05	5.35060241611e-06	1.19380520836	0.00106558687197	103.710526316	119.526315789	115.921052632	87.8043350595	103.841813037	102.899685014	102.5	118.5	115.5	86.0	102.0	102.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
14	1	2114	279	135	0.00066690396799	5.32793435985e-05	2.97741644272e-06	0.000219149526327	0.0	-2.70974810937e-06	0.0	0.0	100.0	116.0	116.0	85.9238064791	101.850063939	101.449115516	100.0	116.0	116.0	83.0	100.0	100.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
15	1	2252	272	135	0.0036579522304	0.00154510096436	8.83281895059e-05	0.000219423414539	1.52176484396e-05	2.63838964007e-06	7.43723975136	0.000372955405189	98.5172413793	115.482758621	113.413793103	88.0695304162	103.745731057	103.205176094	96.0	113.0	112.0	86.0	102.0	102.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
16	1	2384	279	135	0.0016077877925	0.000479514092386	2.67654234478e-05	0.000217935588788	5.02640769673e-06	-1.45944202985e-06	113.097335529	5.32793435985e-05	97.3333333333	112.888888889	112.555555556	86.2544776119	102.160181237	102.340405117	97.0	113.0	112.0	83.0	100.0	101.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
17	1	2517	269	135	0.00372048185494	0.00207789440034	0.000124012671932	0.000228905278169	2.96237219718e-05	2.87405441375e-06	30.6305283725	0.000213117374394	97.5384615385	114.384615385	113.153846154	88.7689268553	104.185157501	103.968606514	97.0	114.0	113.0	86.0	103.0	103.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
18	1	2659	270	135	0.00260270364135	0.0034098779903	0.000218742946301	0.000245393702057	0.000100763224335	2.99039960922e-06	0.275805116365	0.00287708455432	98.1875	113.265625	113.390625	88.0869286287	103.093237102	103.322854852	98.0	112.0	113.0	85.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_22-30-12
