Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	339	280	135	0.000994539761652	0.0188608876339	0.00161394825697	0.00026810112868	0.00159885561309	-1.4314099087e-06	0.0108946030145	0.0340455005594	156.889830508	157.562146893	133.833333333	82.9387998914	93.5663317947	93.5824599511	163.0	163.0	138.0	80.0	91.0	92.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
2	1	481	283	135	0.000708835643446	0.000266396717992	1.55735528379e-05	0.000223638436391	2.31009851892e-05	2.14500853908e-07	0.320570678938	0.000745910810379	93.2	104.0	104.0	81.1599872096	94.1124493711	95.5780217438	93.0	104.0	104.0	80.0	93.0	95.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
3	1	612	280	135	0.000953358906525	0.0	0.0		0.0	5.48877520666e-07	0.0	0.0				84.2553678939	98.0661196654	99.3524961372				83.0	97.0	99.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
4	1	746	275	135	0.000558072647091	0.00218445308754	0.000125142180264	0.000218387370248	1.3882052624e-05	-1.81057565841e-06	0.0291266434049	0.0070861526986	126.048780488	133.243902439	126.12195122	86.1329560017	100.566638189	102.103107646	126.0	133.0	126.0	84.0	99.0	101.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
5	1	883	279	135	0.000517320083945	5.32793435985e-05	3.62168983563e-06	0.000266570574608	0.0	-1.72829948471e-06	0.25645654315	0.000372955405189	100.0	115.0	118.0	85.6399190111	100.942988065	102.474957374	100.0	115.0	118.0	84.0	100.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
6	1	1020	275	135	0.000303918230738	0.0	0.0		0.0	-1.46692315817e-06	0.0	0.00122542490277				85.9583888326	101.903724226	103.047791571				84.0	100.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
7	1	1150	279	135	0.000779996333061	0.0	0.0		0.0	-8.02111890604e-07	0.0	0.0				85.7548084608	102.111886622	103.045127604				83.0	100.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
8	1	1289	274	135	0.000826069581615	0.000106558687197	6.06312678882e-06	0.000223134954312	1.53064417585e-05	-4.40348464446e-07	0.5129130863	0.000372955405189	98.5	114.5	114.5	87.1323599936	103.328448873	103.516491714	98.5	114.5	114.5	84.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
9	1	1422	273	135	0.0013547357971	0.0	0.0		0.0	4.64097982043e-07	0.0	0.0				87.3674676328	103.606532048	103.530236027				84.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
10	1	1560	271	135	-0.000293281706894	0.000319676061591	3.2458666754e-05	0.000428603338858	0.00125442509208	-3.82883372806e-06	0.170971028767	0.00111886621557	109.166666667	124.5	124.166666667	87.1485370143	103.405585461	103.093481853	111.5	126.5	126.0	83.0	101.0	101.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
11	1	1694	275	135	0.000815659504284	0.0	0.0		0.0	5.84314901492e-07	0.0	0.0				86.7671159891	103.12579253	102.921412968				83.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
12	1	1846	269	135	0.000353944650913	0.0	0.0		0.0	-1.4125033593e-06	0.0	0.0				88.0785870318	104.149395279	103.38883265				84.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
13	1	1976	279	135	0.00114810512168	0.000639352123182	4.031778931e-05	0.000234576775327	7.48654869897e-05	5.35350353076e-07	0.670206432766	0.000799190153977	109.333333333	121.0	118.083333333	86.2698192675	102.742282881	102.370848217	109.0	120.5	118.0	83.0	101.0	101.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
14	1	2114	279	135	-0.00034221553133	0.0	0.0		0.0	-3.31178623115e-06	0.0	0.0				85.064041771	101.370557835	101.214555917				82.0	99.0	100.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
15	1	2252	272	135	0.00122751255462	0.0	0.0		0.0	8.10742262831e-07	0.0	0.0				86.7903457829	102.899781555	102.616282167				83.0	100.0	101.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
16	1	2384	279	135	0.000360644687511	0.0	0.0		0.0	-1.47260134944e-06	0.0	0.0				85.3494592147	101.629229048	101.980126805				82.0	99.0	101.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
17	1	2517	269	135	0.00160724321646	0.0	0.0		0.0	2.25042595804e-06	0.0	5.32793435985e-05				87.7060578614	103.359315893	103.669241835				84.0	101.0	102.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
18	1	2659	270	135	0.00127906994918	0.000106558687197	7.13048823977e-06	0.000262415948573	2.10787972759e-05	2.25945899183e-06	0.128228271575	0.000745910810379	104.5	119.5	119.0	87.1374753557	102.589811904	103.006181063	104.5	119.5	119.0	84.0	100.0	101.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
19	1	2798	272	135	0.00174194568716	0.0	0.0		0.0	2.7727609281e-06	0.0	0.0				86.5181948958	101.308167723	101.814268208				84.0	100.0	101.0	DLR00012709	DLR00012709-2009-07-01_16-56-20
