Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	339	280	135	0.135014385128	0.607864031115	0.135681085868	0.000934998304137	0.00283834638899	-7.69435492754e-06	1.68148013627	0.0155575683308	146.702778508	151.188447717	136.649224297	87.2336956522	96.2248641304	93.249048913	150.0	154.0	138.0	82.0	92.0	91.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
2	1	481	283	135	0.14290266832	0.604613991156	0.141289225918	0.000962319565328	0.00260290064012	6.45402146495e-06	0.816162483298	0.0222707656242	148.208935495	153.166108565	138.833274586	86.3409244037	96.7870906886	94.5003368818	152.0	156.0	141.0	85.0	96.0	93.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
3	1	612	280	135	0.133523012657	0.562683147744	0.132371145057	0.000967685900984	0.00275992606595	1.63257933259e-07	0.64958806513	0.0240822633065	154.563204242	159.068364738	143.115424676	89.462962963	100.400706628	97.668128655	159.0	162.0	145.0	88.0	99.0	96.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
4	1	746	275	135	0.126130177898	0.562363471682	0.125279799654	0.000920951645827	0.00230733940488	-3.9700872036e-06	0.573294729166	0.0256273642709	154.524301279	159.339459972	143.756134533	92.0652544436	103.260530801	100.880448016	158.0	162.0	146.0	89.0	100.0	99.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
5	1	883	279	135	0.14138007177	0.61756087165	0.141068416806	0.000936160342854	0.00227091970822	-1.41507758553e-05	0.514644700771	0.0283446107944	157.349409024	162.459494435	145.664308515	90.4168292003	102.712454723	100.151852884	161.0	165.0	147.0	89.0	101.0	99.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
6	1	1020	275	135	0.119524212436	0.560498694656	0.119687364959	0.000880262929855	0.00234590823912	-1.66371606396e-05	0.474195860821	0.02813149342	152.355038023	158.953231939	143.123669202	90.8162201479	103.84507213	101.485877076	157.0	163.0	145.0	89.0	102.0	100.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
7	1	1150	279	135	0.135774560657	0.590708082476	0.135829994617	0.000937470051216	0.00212754730326	-1.56877650257e-05	0.428819178213	0.0303692258511	157.498150988	163.288716515	145.252728421	91.133558969	104.290549336	101.118588909	161.0	166.0	147.0	89.0	103.0	100.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
8	1	1289	274	135	0.129106130323	0.594490915872	0.128889294123	0.000884206857566	0.00210518712115	-1.260464241e-05	0.506786144498	0.0280249347328	154.719483778	161.26348808	143.612116867	93.1614768099	106.034029694	102.059781895	158.0	164.0	145.0	90.0	103.0	99.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
9	1	1422	273	135	0.129852185946	0.584314561245	0.129857854707	0.000917292787429	0.00198147021894	-1.54363954308e-05	0.469136403806	0.0288774042304	156.319412784	162.574359442	143.996717425	93.1670084594	106.155601128	102.241604717	160.0	165.0	145.0	90.0	103.0	100.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
10	1	1560	271	135	0.115493285563	0.571793915499	0.116222865317	0.00083235399529	0.00230526694611	-2.22447276529e-05	0.514458806737	0.0272790239224	151.020219903	158.284942229	141.27963101	92.1133507528	105.338683588	101.472439965	154.0	161.0	142.0	89.0	103.0	99.0	DLR00012709	DLR00012709-2009-07-03_22-39-55
