Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	339	280	135	0.127051287107	0.582396504875	0.128487573141	0.000918004659981	0.00253043551642	-1.36071491949e-05	1.18130216618	0.0181682561671	147.838898545	152.784283231	138.782270607	89.7468742026	99.024751212	95.6579484562	151.0	155.0	141.0	84.0	95.0	93.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
2	1	481	283	135	0.1365184248	0.589322819543	0.135338139849	0.000943861929611	0.00255280336307	1.37188803885e-06	0.734557407137	0.0231765144653	149.332067625	154.692252057	140.869993671	88.5991177997	99.349247535	96.6612610275	153.0	158.0	143.0	87.0	98.0	96.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
3	1	612	280	135	0.127785049685	0.549736267249	0.127327726629	0.000953040728745	0.00275381215834	-5.85267854501e-06	0.691559568822	0.0230699557781	155.987400659	160.680364412	145.275634813	91.6725831263	102.910188143	100.02047095	160.0	164.0	148.0	90.0	102.0	99.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
4	1	746	275	135	0.120447928342	0.550375619372	0.120231163681	0.000903614010795	0.00227251899554	-1.25755226253e-05	0.595218504585	0.0248814534605	155.704840271	160.872700871	145.868828654	94.2477781728	105.958407394	103.27349212	159.0	164.0	148.0	91.0	103.0	101.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
5	1	883	279	135	0.136299461439	0.606478768182	0.13656808321	0.000923680383447	0.00229486258787	-1.87724450798e-05	0.511158110153	0.0281847727636	158.815514364	164.359219889	147.952472986	92.7554833469	105.352965069	102.465881397	162.0	167.0	150.0	92.0	104.0	101.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
6	1	1020	275	135	0.11359697337	0.548031328254	0.114039506813	0.000859519252261	0.00238294915779	-2.01750024443e-05	0.468962133839	0.0279716553892	153.144176551	160.26006222	145.106747035	93.494282683	106.69197218	103.9691147	158.0	164.0	147.0	91.0	105.0	102.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
7	1	1150	279	135	0.131285561872	0.580904683254	0.13174562303	0.000923430017296	0.00213930115076	-2.04725187687e-05	0.443206675406	0.0296233150408	158.934238283	165.259286435	147.592772631	93.6723874905	107.075387745	103.634757183	162.0	168.0	149.0	92.0	105.0	102.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
8	1	1289	274	135	0.123900281576	0.583781767809	0.124123731125	0.000866916634867	0.00210514933619	-1.61410155904e-05	0.585353269514	0.0258404816453	155.882905905	162.851784248	145.942776307	95.7567844342	108.821940604	104.581541219	159.0	166.0	148.0	92.0	105.0	102.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
9	1	1422	273	135	0.12528462488	0.574351323992	0.125856429084	0.000905295632372	0.00195217499695	-2.03966694031e-05	0.520820742879	0.0271724652352	157.759183673	164.508348794	146.478200371	95.723119289	108.878207535	104.444986857	161.0	167.0	148.0	93.0	106.0	102.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
10	1	1560	271	135	0.109641956089	0.56071181203	0.110950708557	0.00081194049354	0.00234633961393	-2.78429519486e-05	0.533251416693	0.026533113112	151.702964652	159.618776131	143.179874572	94.5896907216	108.13147362	103.835536689	155.0	162.0	145.0	91.0	105.0	101.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
11	1	1694	275	135	0.130434359044	0.602056582663	0.131597888936	0.000900435086529	0.00204986768382	-2.83150199386e-05	0.405177102191	0.0315413714103	158.04460177	164.593893805	145.810353982	94.2701834248	107.719507297	102.871736511	161.0	167.0	147.0	92.0	105.0	101.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
12	1	1846	269	135	0.111902347013	0.540092706058	0.114080178653	0.000867030545415	0.00225316286255	-3.29908898767e-05	0.482162102824	0.0273855826096	155.609450528	162.591003255	144.449442636	95.5638322521	109.08723355	104.509731233	159.0	166.0	146.0	94.0	107.0	103.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
13	1	1976	279	135	0.132720437107	0.606318930151	0.13249082151	0.000899531267711	0.00214864994417	-1.64387791332e-05	0.762739667881	0.0230699557781	159.303690685	165.429261863	146.111862917	92.8968737312	106.517526052	101.45743673	162.0	168.0	148.0	91.0	104.0	99.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
14	1	2114	279	135	0.101350194116	0.520112952208	0.102097872885	0.000799125540879	0.00208686301616	-2.41473333351e-05	0.722693644178	0.0219510895626	150.866830568	158.628047531	142.344601516	90.3395137116	104.237481958	100.206061952	154.0	161.0	144.0	88.0	102.0	98.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
15	1	2252	272	135	0.124546211761	0.560924929405	0.126689855931	0.000928735830567	0.00223602845771	-3.39808578444e-05	0.401542903969	0.0305823432255	158.876614742	165.185980243	146.33425152	93.654046839	106.998422522	102.692755734	162.0	168.0	148.0	91.0	104.0	101.0	DLR00012709	DLR00012709-2009-07-03_15-37-55
