92.0	91.0	80.0	138.0	163.0	163.0	1	0.0340455005594	0.00026810112868	DLR00012709-2009-07-01_16-56-20	0.000994539761652	1	103	271.5	212.5	0.00161394825697	0.0188608876339	135	135
95.0	93.0	80.0	104.0	104.0	93.0	2	0.000745910810379	0.000223638436391	DLR00012709-2009-07-01_16-56-20	0.000708835643446	1	103	413.5	215.5	1.55735528379e-05	0.000266396717992	135	135
99.0	97.0	83.0				3	0.0		DLR00012709-2009-07-01_16-56-20	0.000953358906525	1	103	544.5	212.5	0.0	0.0	135	135
101.0	99.0	84.0	126.0	133.0	126.0	4	0.0070861526986	0.000218387370248	DLR00012709-2009-07-01_16-56-20	0.000558072647091	1	103	678.5	207.5	0.000125142180264	0.00218445308754	135	135
102.0	100.0	84.0	118.0	115.0	100.0	5	0.000372955405189	0.000266570574608	DLR00012709-2009-07-01_16-56-20	0.000517320083945	1	103	815.5	211.5	3.62168983563e-06	5.32793435985e-05	135	135
102.0	100.0	84.0				6	0.00122542490277		DLR00012709-2009-07-01_16-56-20	0.000303918230738	1	103	952.5	207.5	0.0	0.0	135	135
102.0	100.0	83.0				7	0.0		DLR00012709-2009-07-01_16-56-20	0.000779996333061	1	103	1082.5	211.5	0.0	0.0	135	135
102.0	101.0	84.0	114.5	114.5	98.5	8	0.000372955405189	0.000223134954312	DLR00012709-2009-07-01_16-56-20	0.000826069581615	1	103	1221.5	206.5	6.06312678882e-06	0.000106558687197	135	135
102.0	101.0	84.0				9	0.0		DLR00012709-2009-07-01_16-56-20	0.0013547357971	1	103	1354.5	205.5	0.0	0.0	135	135
101.0	101.0	83.0	126.0	126.5	111.5	10	0.00111886621557	0.000428603338858	DLR00012709-2009-07-01_16-56-20	-0.000293281706894	1	103	1492.5	203.5	3.2458666754e-05	0.000319676061591	135	135
102.0	101.0	83.0				11	0.0		DLR00012709-2009-07-01_16-56-20	0.000815659504284	1	103	1626.5	207.5	0.0	0.0	135	135
102.0	101.0	84.0				12	0.0		DLR00012709-2009-07-01_16-56-20	0.000353944650913	1	103	1778.5	201.5	0.0	0.0	135	135
101.0	101.0	83.0	118.0	120.5	109.0	13	0.000799190153977	0.000234576775327	DLR00012709-2009-07-01_16-56-20	0.00114810512168	1	103	1908.5	211.5	4.031778931e-05	0.000639352123182	135	135
100.0	99.0	82.0				14	0.0		DLR00012709-2009-07-01_16-56-20	-0.00034221553133	1	103	2046.5	211.5	0.0	0.0	135	135
101.0	100.0	83.0				15	0.0		DLR00012709-2009-07-01_16-56-20	0.00122751255462	1	103	2184.5	204.5	0.0	0.0	135	135
101.0	99.0	82.0				16	0.0		DLR00012709-2009-07-01_16-56-20	0.000360644687511	1	103	2316.5	211.5	0.0	0.0	135	135
102.0	101.0	84.0				17	5.32793435985e-05		DLR00012709-2009-07-01_16-56-20	0.00160724321646	1	103	2449.5	201.5	0.0	0.0	135	135
101.0	100.0	84.0	119.0	119.5	104.5	18	0.000745910810379	0.000262415948573	DLR00012709-2009-07-01_16-56-20	0.00127906994918	1	103	2591.5	202.5	7.13048823977e-06	0.000106558687197	135	135
101.0	100.0	84.0				19	0.0		DLR00012709-2009-07-01_16-56-20	0.00174194568716	1	103	2730.5	204.5	0.0	0.0	135	135
98.0	96.0	81.0	109.5	111.0	93.5	20	0.000479514092386	0.000244245031869	DLR00012709-2009-07-01_16-56-20	-0.00235522451337	1	103	2866.5	211.5	6.63673963733e-06	0.000106558687197	135	135
98.0	97.0	83.0	106.5	106.5	91.5	21	5.32793435985e-05	0.00021758491058	DLR00012709-2009-07-01_16-56-20	0.00344812785304	1	103	2996.5	203.5	5.91231841846e-06	0.000106558687197	135	135
94.0	92.0	78.0	107.0	107.0	95.0	22	0.000745910810379	0.000318090198897	DLR00012709-2009-07-01_16-56-20	0.00102941113303	1	103	3137.5	211.5	2.62062441768e-05	0.000266396717992	135	135
92.0	91.0	79.0	102.0	102.0	90.0	23	5.32793435985e-05	0.000220357534091	DLR00012709-2009-07-01_16-56-20	0.00272549704159	1	103	3264.5	203.5	8.98164313904e-06	0.000159838030795	135	135
91.0	92.0	82.0	121.0	131.5	128.5	24	0.0238158665885	0.000249825284787	DLR00012709-2009-07-01_16-56-20	0.000477279648832	1	103	3419.5	211.5	0.00139421509532	0.0155575683308	135	135
90.0	89.0	76.0	112.0	112.0	100.0	1	0.00159838030795	0.00037216478983	DLR00012709-2009-07-01_16-56-20	0.00188140781237	2	103	263.5	344.5	3.70190267336e-05	0.000372955405189	135	135
