Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	335	275	135	0.000135659233482	0.0626565080718	0.00351263410067	0.00016310475919	0.00165564090787	-5.298182451e-06	0.0219245592516	0.0437423410944	153.164115646	153.06122449	129.12755102	90.7601318706	100.871994543	97.9615756267	158.0	162.0	127.0	89.0	99.0	96.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
2	1	470	278	135	0.00172765840607	0.0196600777878	0.000530378472528	9.33442208111e-05	8.99796066575e-05	4.60620548683e-06	0.203367867931	0.00804518088337	102.642276423	112.861788618	108.856368564	88.3283695652	100.909076087	99.1796195652	96.0	108.0	106.0	85.0	99.0	98.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
3	1	613	278	135	0.00116254254133	0.0136927913048	0.000311098091771	8.34481409332e-05	2.40371482489e-05	2.77122805368e-06	0.23592353334	0.00623368320102	94.7315175097	107.926070039	106.315175097	90.8317307692	104.433610631	102.951436906	92.0	106.0	105.0	88.0	102.0	101.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
4	1	736	276	135	0.00113598807318	0.0225904416858	0.000686055555994	0.00010546932812	0.000115682518766	9.49212834111e-07	0.532814114049	0.00532793435985	112.158018868	124.625	120.785377358	91.384627964	106.095557373	104.925102208	121.0	132.0	126.0	89.0	104.0	103.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
5	1	884	281	135	0.000363337046127	0.0136927913048	0.000455938915666	9.16622567402e-05	0.000506571299577	-1.84749476384e-06	1.52625578823	0.00245084980553	98.4747081712	112.984435798	110.638132296	90.4055747623	106.141475799	104.950572602	94.0	110.0	109.0	88.0	104.0	104.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
6	1	1016	275	135	-0.000718366259531	0.0118280142789	0.000421665450311	0.000153494834087	0.000152037068739	-5.06531524325e-06	0.207322701872	0.00618040385742	123.369369369	132.63963964	125.130630631	90.8083247965	106.972017038	105.623281393	127.0	135.0	127.0	88.0	105.0	104.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
7	1	1143	276	135	0.000619021389046	0.00325003995951	6.70029379188e-05	7.65995553296e-05	1.25765052906e-05	1.00294909099e-06	0.272890212701	0.00282380521072	97.6393442623	113.393442623	110.508196721	91.5423882831	108.049283729	106.277154159	93.0	110.0	109.0	88.0	106.0	105.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
8	1	1285	270	135	0.00106196845082	0.0181149768235	0.000460769017752	9.3567580616e-05	4.33641333815e-05	9.72017503514e-07	2.31074419085	0.00229101177473	117.832352941	130.094117647	123.7	92.7440447121	109.214770199	106.86103424	122.0	133.0	127.0	88.0	106.0	105.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
9	1	1418	274	135	0.000935387803143	0.0136927913048	0.000371036544408	0.000105301270752	6.45245700436e-05	5.50419567429e-07	16.4773328974	0.000745910810379	113.478599222	127.260700389	121.315175097	91.7780898876	108.710566119	106.254753673	122.0	135.0	126.0	87.0	106.0	105.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
10	1	1556	275	135	0.000828115705397	0.00591400713943	0.000125991514629	7.6466568315e-05	4.7422897398e-05	1.37663527915e-06	21.7947990343	0.000426234748788	99.3693693694	115.288288288	110.864864865	91.2067745739	108.136563404	105.510451281	94.0	112.0	109.0	87.0	105.0	104.0	DLR00012647	DLR00012647-2009-07-01_17-01-59
