Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	339	280	135	0.143224352937	0.627577388247	0.143819873724	0.000963090049954	0.00302157653738	-6.8688170825e-06	1.39278180837	0.0173690660131	153.566177095	157.778589014	140.708803803	92.4759656652	101.562374821	97.4062947067	157.0	161.0	142.0	87.0	97.0	95.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
2	1	481	283	135	0.149972766917	0.61830678246	0.148688103184	0.000989811858808	0.00265475220339	3.48974163273e-06	1.02605893927	0.0200863125366	155.303662215	159.85609651	143.080224041	91.1118090452	101.904522613	98.3488274707	159.0	163.0	145.0	90.0	101.0	97.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
3	1	612	280	135	0.138723632066	0.573125899089	0.138055130815	0.000987817455423	0.00273019664024	-3.76494006529e-06	0.824121010204	0.0215781341574	161.514641629	165.682625267	147.422794459	94.4298552172	105.513354968	101.706814778	165.0	169.0	149.0	93.0	104.0	100.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
4	1	746	275	135	0.130915037575	0.575203793489	0.130728299426	0.000941452105301	0.00248331683139	-1.02136995091e-05	0.685098028797	0.0237093079013	161.361893294	165.95757688	147.99462764	96.7255738116	108.393829173	104.945440863	165.0	169.0	150.0	94.0	106.0	102.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
5	1	883	279	135	0.145546935621	0.625979007939	0.14581256749	0.000951966894782	0.00223890235983	-1.86130621845e-05	0.585872797051	0.0267462304864	164.173121117	168.975231935	149.85215763	95.2730769231	107.886467236	104.004985755	167.0	172.0	152.0	94.0	106.0	102.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
6	1	1020	275	135	0.12411106882	0.572646384997	0.12502891823	0.000898988552386	0.002491621702	-2.42169760913e-05	0.521317083704	0.0271191858916	159.630535914	165.682359509	147.462411611	95.5627727216	108.802144371	105.104974442	164.0	169.0	149.0	93.0	107.0	103.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
7	1	1150	279	135	0.139213233112	0.598646704673	0.140138848482	0.000952778677342	0.00212464972789	-2.53898626499e-05	0.468464737088	0.0292503596356	164.228640085	169.677732289	149.538358847	95.8490641179	109.382317802	104.897915837	167.0	172.0	151.0	94.0	108.0	104.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
8	1	1289	274	135	0.132960868106	0.600458202355	0.133359935688	0.000903925860657	0.00206877501205	-2.13481620624e-05	0.580336494713	0.0263199957377	161.974889086	167.964063886	148.095563443	98.3497799707	111.331510868	105.881850913	165.0	170.0	150.0	94.0	108.0	103.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
9	1	1422	273	135	0.133322592853	0.591880228036	0.13408722416	0.000933696811232	0.00201174051428	-2.44269868096e-05	0.500745419948	0.02813149342	163.115581961	169.037267081	148.353677199	98.2660574413	111.393603133	106.01462141	166.0	172.0	150.0	95.0	108.0	104.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
10	1	1560	271	135	0.119655606472	0.578293995418	0.121134850694	0.000856135859245	0.00229311867368	-3.15125568213e-05	0.524395950205	0.0271724652352	158.58577483	165.276764327	145.880873411	97.0899557802	110.519772584	105.53493367	161.0	167.0	147.0	94.0	108.0	103.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
11	1	1694	275	135	0.138699555799	0.619958442112	0.139922292815	0.000929063230022	0.00207275254046	-3.01204365458e-05	0.400811062203	0.0321807235335	163.265898934	168.979116535	148.013406669	96.876910136	110.220804711	104.596663395	166.0	171.0	149.0	95.0	108.0	103.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
12	1	1846	269	135	0.120458250355	0.555863391763	0.122561282656	0.000904590208401	0.00222290179793	-3.35175116201e-05	0.510038726545	0.0270126272044	161.626857088	167.563308732	146.916802454	98.3090211132	111.791506718	106.31921785	165.0	170.0	149.0	97.0	110.0	104.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
13	1	1976	279	135	0.140920875001	0.623528158133	0.14059479031	0.000926165276064	0.00218075246731	-1.64397178226e-05	0.853907593554	0.0221109275934	164.344441596	169.88054345	148.239596685	95.3842343617	109.063685253	103.007359185	167.0	172.0	150.0	93.0	106.0	100.0	DLR00012709	DLR00012709-2009-07-04_09-30-05
