Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	339	280	135	0.0827248647914	0.484362512654	0.0852633560996	0.000717894109604	0.00211613951734	-2.12653855744e-05	1.34907328982	0.0155042889872	134.82796172	142.464195358	134.759872401	89.3529654887	99.4077288696	97.8265137425	136.0	144.0	136.0	85.0	96.0	95.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
2	1	481	283	135	0.0921026749903	0.495604454153	0.091802783729	0.000751829555851	0.00243020052014	-1.14008550474e-05	0.587646943709	0.0237625872449	135.873575575	144.447323156	137.032896151	88.2675610014	99.7926481462	99.2931234816	137.0	146.0	138.0	87.0	99.0	98.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
3	1	612	280	135	0.0898356629387	0.464116362086	0.0904889634396	0.000795781334104	0.0026966428868	-1.8309027066e-05	0.471176694709	0.0256806436145	144.370106762	152.105843187	142.648834807	91.3698548419	103.371047922	102.732054086	147.0	155.0	145.0	90.0	102.0	102.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
4	1	746	275	135	0.0815285278198	0.462038467686	0.0821903091056	0.000729233424025	0.00227352020038	-2.02874368918e-05	0.542966587451	0.0238691459321	142.347670664	151.196148524	142.380880996	93.8345052986	106.505991879	106.057640883	145.0	153.0	144.0	91.0	104.0	104.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
5	1	883	279	135	0.100072382097	0.521658053173	0.100813902931	0.00078951849681	0.00228900219726	-2.38255152208e-05	0.38816835301	0.0299962704459	148.069553672	156.73587989	146.553058932	92.8602138561	106.458676765	105.701158387	151.0	160.0	149.0	91.0	106.0	104.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
6	1	1020	275	135	0.0720741470905	0.431243007086	0.0729183681987	0.000696081942115	0.00232377373108	-2.57395769859e-05	0.302354945757	0.0309020192871	140.349518162	150.909933284	141.841116877	93.25470726	107.48206089	106.673442623	143.0	153.0	144.0	91.0	106.0	105.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
7	1	1150	279	135	0.0967717156075	0.501838137354	0.0978993512534	0.000795623469954	0.00209436620575	-2.63125352577e-05	0.364304847081	0.0303692258511	148.305446438	157.711646672	146.332200871	93.4053475936	107.942566845	106.510802139	151.0	160.0	148.0	92.0	106.0	105.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
8	1	1289	274	135	0.0862751327983	0.491448665352	0.0869292005387	0.00071927732792	0.00226874235678	-2.28013738775e-05	0.370941601399	0.0297831530716	143.736665221	154.037185603	143.544449263	95.5850183342	109.677317968	107.544473546	146.0	157.0	145.0	92.0	107.0	105.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
9	1	1422	273	135	0.0922926236323	0.497522510523	0.0933564095317	0.00077813085986	0.00187489108339	-2.37602643733e-05	0.451152513637	0.0271724652352	147.032340972	156.932105376	145.187299208	95.6204008059	109.769589651	107.418513413	150.0	160.0	147.0	93.0	107.0	106.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
10	1	1560	271	135	0.0697517262444	0.44743992754	0.0713124312464	0.000646116428651	0.00240450013305	-3.07072944198e-05	0.404151257154	0.0272257445788	138.558704453	149.742438676	139.849011669	94.8127470832	109.261980523	107.030662424	140.0	151.0	141.0	92.0	107.0	105.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
11	1	1694	275	135	0.0984581336759	0.521231818424	0.100305409042	0.000784432646191	0.00190821564075	-3.19823426159e-05	0.429511061998	0.0285044488252	148.959726055	158.278339978	145.568741695	94.3276207434	108.682172268	106.238704652	152.0	161.0	147.0	92.0	107.0	105.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
12	1	1846	269	135	0.0790883005747	0.454526080239	0.0814036500933	0.000729480620637	0.00243976211192	-3.13981812533e-05	0.428814830844	0.0266396717992	144.458914547	154.553862384	142.722658539	95.9315295956	110.248681383	107.644168783	147.0	157.0	145.0	94.0	108.0	106.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
13	1	1976	279	135	0.103369255301	0.527731898343	0.103564045368	0.000802538809912	0.00182154827368	-1.86583479616e-05	0.79775613482	0.0210453407214	151.460878344	160.087127713	146.488137304	93.6974277978	107.919336643	105.312725632	154.0	162.0	148.0	91.0	105.0	103.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
14	1	2114	279	135	0.0640890923298	0.420693697054	0.0658512513257	0.000635371148761	0.00209148274034	-2.9606701011e-05	0.593157993861	0.0217912515318	137.409701114	148.646656535	138.731509625	90.80962016	105.620619884	103.69281707	140.0	151.0	140.0	88.0	103.0	102.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
15	1	2252	272	135	0.0952602084618	0.489157653578	0.0980524365868	0.000822872285765	0.00203152663564	-3.63417939197e-05	0.350167686297	0.0305823432255	150.143121664	159.070253785	146.175797843	94.0541301627	107.988214435	105.77534418	153.0	162.0	148.0	92.0	106.0	104.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
16	1	2384	279	135	0.078206896392	0.444829239704	0.0795102407597	0.000713920149387	0.00267623873917	-3.00543752104e-05	0.416329218025	0.0267462304864	143.332734459	153.632411067	142.664989819	91.9525911708	106.475143954	104.737428023	146.0	156.0	145.0	89.0	104.0	103.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
17	1	2517	269	135	0.0969078502607	0.505088177314	0.0993489010513	0.000795283835906	0.00198425210586	-3.55990286078e-05	0.428940418264	0.0280782140764	149.326898734	158.750843882	146.603164557	95.1847346324	108.937345247	106.986866186	152.0	161.0	148.0	93.0	107.0	105.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
18	1	2659	270	135	0.0783274927415	0.456710533326	0.0798833804375	0.000702751977099	0.00266580600924	-2.77085317321e-05	0.4468163352	0.0261601577069	141.649556696	151.994633691	142.247783481	94.4673923703	108.164263999	106.674217907	144.0	154.0	144.0	92.0	106.0	105.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
19	1	2798	272	135	0.100205859095	0.510895625766	0.101974585813	0.000796345482886	0.00237909869062	-2.95567035961e-05	0.443923091284	0.0277585380148	148.726561685	157.681301491	146.665137136	93.2795206972	106.502941176	105.052832244	151.0	160.0	149.0	91.0	104.0	103.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
20	1	2934	279	135	0.0765727798729	0.432734828707	0.0785157868798	0.000757796469957	0.00266137822173	-2.86785344688e-05	0.409894185685	0.0265863924556	141.328736764	150.941024378	141.831814824	89.5800695031	102.970038509	102.322062553	144.0	154.0	144.0	87.0	101.0	100.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
21	1	3064	271	135	0.107322118194	0.515797325377	0.108458863988	0.000860515471987	0.00252351107352	-2.39235675096e-05	0.406588818911	0.0291438009484	146.413180457	154.691044314	144.167751265	92.1314920775	104.024427817	102.489106514	149.0	157.0	146.0	90.0	102.0	100.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
22	1	3205	279	135	0.0774481880469	0.437157014226	0.0768837246472	0.000703284986097	0.00298074903139	-1.33967390654e-05	0.371250646821	0.0280782140764	132.966361974	142.187202925	134.487263863	85.9231351761	97.9893032942	97.110374858	135.0	144.0	136.0	85.0	97.0	96.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
23	1	3332	271	135	0.105922199423	0.506846395652	0.106778412362	0.00086609058425	0.0024590440444	-2.06458945952e-05	0.655649313353	0.0227502797166	138.939766635	147.189635236	137.873751708	88.0319792567	98.2314174589	96.6201382887	141.0	149.0	140.0	85.0	95.0	94.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
24	1	3487	279	135	0.057200833312	0.412435398796	0.0614882055886	0.000607143455716	0.00195594876821	-3.25315468087e-05	1.9737901738	0.0118280142789	128.634543341	137.033845756	130.167936959	90.9863075807	100.134113166	98.0798875589	129.0	138.0	131.0	85.0	95.0	94.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
1	2	331	412	135	0.111040763731	0.527039266876	0.110639141772	0.000854614141876	0.0024502046512	-1.31970070795e-05	0.524126416679	0.0259470403325	136.055196118	144.208754549	135.433077234	81.5491720176	93.4477864143	93.3583417821	138.0	146.0	137.0	81.0	93.0	93.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
2	2	477	405	135	0.0830650740245	0.425808514039	0.0792928359509	0.00075962583342	0.00377450667023	1.50118049372e-05	0.0992360291037	0.0535990196601	133.066941942	141.899024024	133.246996997	83.9283659646	97.0001855804	96.5953419319	135.0	144.0	135.0	84.0	97.0	97.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
3	2	611	412	135	0.127272282235	0.533113112046	0.124016768087	0.000968780232202	0.00301322908436	1.72739722906e-05	0.143829225162	0.0498161862646	150.941235259	157.291225265	144.881870877	86.5371448134	99.8497090038	98.9043706493	155.0	161.0	147.0	86.0	99.0	99.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
4	2	746	402	135	0.0727806421289	0.397357344558	0.0698745470063	0.00071929513118	0.00309485356449	5.41771770092e-06	0.0946642681164	0.0530129468805	136.093993028	145.928801287	136.858675248	86.9165414199	101.213951021	100.651401291	138.0	148.0	139.0	86.0	100.0	100.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
5	2	878	412	135	0.105307105191	0.492034738132	0.102739134963	0.000870315012414	0.00289739360462	4.39012839337e-06	0.159870220613	0.0453940007459	146.653817001	155.62252301	143.752138603	86.9558422488	102.108349066	101.073421439	150.0	159.0	146.0	86.0	101.0	101.0	DLR00012709	DLR00012709-2009-07-02_23-07-28
