Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
24	1	3487	279	135	0.000485090704028	0.0170493899515	0.00149083882675	0.000256200823913	0.00175817266325	-4.61033043663e-06	0.016816752174	0.0260535990197	172.68125	176.2	154.625	86.5896796574	96.3289067158	95.508862269	189.0	189.0	163.5	83.0	93.0	93.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
1	2	331	412	135	0.00190202318882	0.0	0.0		0.0	6.78300156744e-06	0.0	0.0				77.3848366988	90.7110128403	92.5962491342				77.0	91.0	92.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
2	2	477	405	135	0.00208477381344	0.000479514092386	3.44948361521e-05	0.000286376120006	0.00012341964658	7.75044332849e-06	0.155140377955	0.00143854227716	96.5555555556	109.555555556	110.444444444	78.2204690832	93.057249467	95.5698294243	96.0	110.0	110.0	78.0	93.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
3	2	611	412	135	0.00207548962252	0.000799190153977	0.000113174546079	0.000376971633241	0.00827094126626	6.57568010609e-06	0.209439510239	0.00159838030795	119.6	129.6	131.933333333	79.948011091	95.6670043724	98.4887490669	108.0	118.0	119.0	80.0	96.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
4	2	746	402	135	0.00100389685456	5.32793435985e-05	3.07065172834e-06	0.000226012008977	0.0	3.30828985279e-06	0.0	0.0	97.0	113.0	112.0	80.7801577153	97.3909846547	100.284047315	97.0	113.0	112.0	81.0	97.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
5	2	878	412	135	0.000927910717024	0.0	0.0		0.0	2.30409693997e-06	0.0	0.0				80.8323299057	98.1475837818	100.62097075				81.0	98.0	101.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
6	2	1012	412	135	0.00039206180208	0.0	0.0		0.0	6.06689719527e-07	0.0	0.0				80.7381320262	98.5433960254	100.536895945				81.0	99.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
7	2	1154	412	135	0.000456514835681	0.0	0.0		0.0	8.62102335824e-07	0.0	0.000106558687197				80.697000373	98.7789972828	100.441366082				80.0	99.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
8	2	1294	412	135	0.000135503062278	0.000532793435985	4.14540682109e-05	0.000267840771162	0.000388327536381	-5.92614957111e-08	0.172378197728	0.00143854227716	104.1	119.5	119.2	80.09765979	98.4282211205	99.8268031345	102.0	117.0	116.5	80.0	98.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
9	2	1425	411	135	0.000224009352073	0.0	0.0		0.0	1.22637037601e-07	0.0	0.0				79.7291810965	98.0419841228	98.9663807342				80.0	98.0	99.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
10	2	1565	412	135	-8.75672288185e-06	5.32793435985e-05	3.5825634151e-06	0.00026369071662	0.0	-8.0022338866e-07	0.196349540849	0.000426234748788	100.0	114.0	114.0	79.0881820119	97.3716432225	98.3547527707	100.0	114.0	114.0	79.0	97.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
11	2	1704	412	135	0.000247240637327	5.32793435985e-05	3.69780014164e-06	0.000272172591602	0.0	4.03638583974e-07	0.0743572225702	0.00069263146678	100.0	116.0	116.0	78.9570012788	97.4129369139	98.4129901961	100.0	116.0	116.0	79.0	97.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
12	2	1839	409	135	-0.000225413826213	5.32793435985e-05	3.19049630574e-06	0.000234833039853	0.0	-1.40884810919e-06	0.25645654315	0.000372955405189	96.0	114.0	114.0	78.9527919864	97.717870844	98.2733908781	96.0	114.0	114.0	79.0	98.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
13	2	1968	403	135	-0.000236673144811	0.000319676061591	2.16577174183e-05	0.000271659686094	8.648810972e-05	-1.69340298772e-06	0.0784580891635	0.00165165965155	98.8333333333	114.5	113.166666667	78.7205137771	97.2356233012	97.7391142141	98.5	115.0	115.0	79.0	97.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
14	2	2114	403	135	-0.000899568427804	0.0	0.0		0.0	-3.63169635771e-06	0.0	0.0				77.7687143694	96.2413021472	97.460067132				78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
15	2	2249	412	135	-0.000651692042301	0.0	0.0		0.0	-2.67390547034e-06	0.0	0.0				77.7686078108	96.2269167244	97.6081304278				78.0	96.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
16	2	2385	412	135	-0.000846362383668	0.000905748841174	7.58412482829e-05	0.000300688410682	0.000916838494219	-3.87703322119e-06	0.0706209257666	0.00293036389792	102.529411765	118.176470588	117.470588235	77.9605908703	96.3096203072	97.8538289249	101.0	116.0	115.0	78.0	96.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
17	2	2526	407	135	-0.000427767779261	0.0	0.0		0.0	-2.10576909655e-06	0.0	5.32793435985e-05				78.1582396505	96.3435984869	98.35308221				78.0	96.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
18	2	2659	412	135	-0.000860643576124	0.0	0.0		0.0	-3.44090606437e-06	0.0	0.0				77.4417390378	95.5845276786	98.1825883105				77.0	96.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
19	2	2798	412	135	-0.000729549938883	0.000159838030795	1.18183259706e-05	0.000293674667135	2.24626180777e-05	-2.85703359386e-06	0.104429672696	0.00101230752837	97.3333333333	116.0	114.666666667	76.8617712885	94.9408504743	97.8844186294	97.0	115.0	115.0	77.0	95.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
20	2	2934	412	135	-0.00104853424793	0.0	0.0		0.0	-4.68729635702e-06	0.0	0.0				76.3981032554	94.048537482	97.3632052853				76.0	94.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
21	2	3066	412	135	-0.000270586535652	0.0	0.0		0.0	-2.28544863737e-06	0.0	0.000159838030795				75.4752517449	92.230113485	95.8533219671				75.0	92.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
22	2	3205	412	135	-0.00106916069654	0.000426234748788	3.52239991737e-05	0.000290270553325	0.00086332043083	-5.51662146751e-06	0.137902558182	0.00143854227716	95.5	110.5	110.875	73.2549970684	89.0141250466	92.6381855978	93.0	108.0	108.5	73.0	89.0	93.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
23	2	3342	412	135	-0.00038459369754	0.0	0.0		0.0	-3.37838263608e-06	0.0	0.0				71.4945388673	86.6114870265	89.7333901646				72.0	87.0	90.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
24	2	3482	412	135	-0.000400862918631	0.000479514092386	4.14592696334e-05	0.000348203958245	0.000669699318917	-2.27336812894e-06	0.134479590403	0.00154510096436	92.5555555556	106.555555556	107.111111111	74.2053837953	87.1919509595	88.7805970149	95.0	106.0	108.0	74.0	87.0	89.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
1	3	338	551	135	0.00206029968106	0.000852469497576	6.09072904386e-05	0.000272031672654	0.000127846721062	7.1520217572e-06	0.119608524586	0.00218445308754	99.375	110.625	110.0625	77.4401429105	91.0294886152	93.0081053698	99.5	110.0	109.5	77.0	91.0	93.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
2	3	477	551	135	0.00223440028911	0.000266396717992	1.73698419694e-05	0.000244974430978	5.92562079923e-05	7.82096453867e-06	0.436332312999	0.000639352123182	96.2	112.2	110.4	78.6759219783	93.6700063952	95.5918247708	95.0	111.0	110.0	79.0	94.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
3	3	612	559	135	0.0019866518626	0.0	0.0		0.0	7.26492923299e-06	0.0	5.32793435985e-05				79.8666950823	95.7265171293	98.0698492195				80.0	96.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
4	3	739	560	135	0.00169822218762	0.000106558687197	8.71965907235e-06	0.000320900551233	0.00037852114298	5.93416475536e-06	0.207708605196	0.000586072779583	104.5	118.5	118.0	80.4718388661	97.3396920126	99.5760110833	104.5	118.5	118.0	80.0	97.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
5	3	883	551	135	0.00110446874263	5.32793435985e-05	2.92951352806e-06	0.000215623683954	0.0	2.99642641886e-06	12.5663706144	5.32793435985e-05	95.0	113.0	113.0	80.6897378517	98.0784313725	99.8549126172	95.0	113.0	113.0	80.0	98.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
6	3	1020	545	135	0.000833349087015	0.0	0.0		0.0	1.60038616188e-06	0.0	0.0				80.6550162502	98.4957110128	99.5523469551				80.0	98.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
7	3	1158	545	135	0.000593566111774	0.000159838030795	1.3006933991e-05	0.000265428475343	0.00077093820955	5.93671631524e-07	0.376991118431	0.000532793435985	106.666666667	118.666666667	118.666666667	80.336672706	98.5053287861	99.0302142172	103.0	115.0	115.0	80.0	98.0	99.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
8	3	1285	551	135	0.000346952319999	5.32793435985e-05	3.61288506355e-06	0.000265922508854	0.0	1.00407746927e-06	0.25645654315	0.000372955405189	100.0	116.0	115.0	80.1326726343	98.2204283887	98.5371376812	100.0	116.0	115.0	80.0	98.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
9	3	1435	551	135	0.000302140788707	0.000106558687197	6.7679140158e-06	0.000249072506201	3.05766445514e-05	-9.09100438814e-09	0.111701072128	0.000799190153977	96.5	114.5	114.0	79.6264187137	97.7478552779	97.9123994245	96.5	114.5	114.0	79.0	98.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
10	3	1565	544	135	0.000208991062518	0.000213117374394	1.3979891205e-05	0.000253603100662	5.44371162649e-06	4.39136296783e-07	0.173929005043	0.000905748841174	96.75	115.0	114.5	79.120756728	97.0486544098	97.2677857714	96.5	115.0	114.5	79.0	97.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
11	3	1710	545	135	0.000343164526488	0.000213117374394	1.34119778297e-05	0.000235067495556	8.7218503033e-05	-3.12980039915e-07	0.173929005043	0.000905748841174	96.0	113.5	111.5	78.518252065	96.685478284	97.1810818012	95.5	112.5	110.5	78.0	97.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
12	3	1834	551	135	0.000106988088855	0.000266396717992	2.43301317138e-05	0.000375125912536	0.000263444814802	6.00460767274e-08	0.0861890988639	0.00143854227716	104.4	121.0	119.8	78.4477190365	96.9820933703	97.1578021744	106.0	122.0	121.0	78.0	97.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
13	3	1966	551	135	0.000112757706582	0.000266396717992	2.79904508513e-05	0.000434122804263	0.000380877090928	-8.11526189509e-07	0.157079632679	0.00106558687197	108.4	124.4	123.4	78.3222127478	96.9297058197	96.9816137284	110.0	126.0	125.0	78.0	97.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
14	3	2116	544	135	-0.000357468225959	0.0	0.0		0.0	-1.77698590028e-06	0.0	5.32793435985e-05				77.9407533699	96.2904789813	96.8137886941				78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
15	3	2251	553	135	-0.000350370957026	5.32793435985e-05	3.44972996726e-06	0.000253913653943	0.0	-1.17486553083e-06	0.349065850399	0.000319676061591	95.0	114.0	112.0	77.9088341858	95.9718137255	96.8046675192	95.0	114.0	112.0	78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
16	3	2385	547	135	-0.00069850026981	0.000479514092386	4.53965939094e-05	0.000324425578292	0.00139525137547	-2.34879881048e-06	0.155140377955	0.00143854227716	107.444444444	120.444444444	119.444444444	77.8012793177	95.8460554371	96.698347548	104.0	117.0	116.0	78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
17	3	2535	551	135	-0.000524923000792	5.32793435985e-05	2.82044582157e-06	0.000207595873039	0.0	-3.61459663171e-06	1.3962634016	0.000159838030795	92.0	110.0	110.0	77.5356990622	95.6202578858	96.8996163683	92.0	110.0	110.0	77.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
18	3	2659	559	135	-0.0010378932554	0.0	0.0		0.0	-4.35186661068e-06	0.0	0.0				76.9948319037	94.9612126379	96.7621610102				77.0	95.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
19	3	2795	551	135	1.973833565e-05	5.32793435985e-05	3.66137478117e-06	0.000269491542227	0.0	-1.12761442897e-06	0.125663706144	0.000532793435985	98.0	112.0	113.0	76.7100916454	94.6004369139	97.1019820972	98.0	112.0	113.0	76.0	95.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
20	3	2934	549	135	-0.000598205332184	0.0	0.0		0.0	-2.54459171237e-06	0.0	0.0				75.690340455	93.6097820875	96.4737599233				76.0	94.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
21	3	3069	551	135	-0.000130577697336	0.000159838030795	1.0732504107e-05	0.000237310173216	0.000150324332871	-1.87398307341e-06	0.769369629451	0.000372955405189	94.6666666667	108.666666667	111.666666667	74.8342214644	91.9792177342	95.4892891399	93.0	107.0	110.0	75.0	92.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
22	3	3205	548	135	-0.000592783402304	0.0	0.0		0.0	-2.49487694195e-06	0.0	0.000106558687197				73.1148169855	89.3136022164	93.0065533593				73.0	89.0	93.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
23	3	3338	551	135	-0.000317935074506	0.000213117374394	1.46759272133e-05	0.000275758528414	9.25214450922e-05	-3.62237107019e-06	0.113980685845	0.00111886621557	89.25	104.75	104.25	71.4855315747	86.9051958433	90.1431388223	89.5	104.5	104.5	71.0	87.0	90.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
24	3	3482	551	135	-0.000446755743618	0.0	0.0		0.0	-3.35637049761e-06	0.0	0.0				72.6875166498	86.5665725398	88.6763279876				72.0	86.0	89.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
1	4	331	685	135	0.00184208204903	0.000479514092386	4.11379531157e-05	0.000296827631526	0.00170976280919	6.26386289689e-06	0.391340261347	0.000905748841174	104.111111111	113.444444444	114.777777778	77.8586353945	91.4875799574	93.7560767591	102.0	110.0	113.0	78.0	91.0	94.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
2	4	477	690	135	0.00148966905263	0.000159838030795	9.55099666837e-06	0.000217669242555	3.78867144669e-05	4.94966730577e-06	0.261799387799	0.000639352123182	96.0	109.0	110.0	78.7944154322	93.8526590643	96.1715869125	96.0	108.0	109.0	79.0	94.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
3	4	606	687	135	0.00148355580556	0.0	0.0		0.0	5.23200721025e-06	0.0	0.0				79.6723320369	95.7809153391	98.4095050349				80.0	96.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
4	4	754	687	135	0.00106020628397	0.000106558687197	6.92515220846e-06	0.000254859180001	3.32962169691e-06	4.0453252236e-06	1.00530964915	0.000266396717992	101.5	114.0	115.5	80.439548143	97.3977726861	99.8475515533	101.5	114.0	115.5	80.0	97.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
5	4	884	689	135	0.000813328114707	5.32793435985e-05	4.28006874783e-06	0.000315029844424	0.0	2.0450618015e-06	0.25645654315	0.000372955405189	102.0	120.0	120.0	80.5221653879	98.058983376	99.8291773231	102.0	120.0	120.0	80.0	98.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
6	4	1020	691	135	0.000546189761934	0.0	0.0		0.0	7.55509110082e-07	0.0	0.0				80.4715221908	98.1997975385	99.5473919761				80.0	98.0	100.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
7	4	1154	687	135	0.000450666925557	5.32793435985e-05	2.82444806655e-06	0.000207890453965	0.0	4.70300142016e-07	0.785398163397	0.000213117374394	96.0	112.0	112.0	80.3991901108	98.3094629156	99.0276534527	96.0	112.0	112.0	80.0	98.0	99.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
8	4	1294	680	135	-0.000149927911484	0.000106558687197	6.24026637187e-06	0.000229654038301	3.13945551703e-05	-1.23738166356e-08	0.392699081699	0.000426234748788	96.5	114.0	112.5	80.0422550221	97.8573559972	98.2870996963	96.5	114.0	112.5	80.0	98.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
9	4	1429	687	135	0.000136396992574	0.000213117374394	1.46296601216e-05	0.000264151853755	0.000119335874807	-1.32091209568e-06	0.196349540849	0.000852469497576	101.0	115.5	114.0	79.8561151079	97.6383693046	97.7865707434	100.5	115.5	112.5	80.0	98.0	98.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
10	4	1565	687	135	0.000238114505711	5.32793435985e-05	2.84585747949e-06	0.000209466270716	0.0	4.02529182098e-07	0.785398163397	0.000213117374394	95.0	111.0	110.0	79.402440324	97.0021312873	97.1716751918	95.0	111.0	110.0	79.0	97.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
11	4	1700	692	135	0.000636617888085	0.0	0.0		0.0	1.79653212331e-06	0.0	0.0				78.8999946721	96.4594810592	97.0339922212				79.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
12	4	1839	684	135	0.000333594053594	5.32793435985e-05	2.85434266766e-06	0.00021009081384	0.0	-1.54377190787e-07	12.5663706144	5.32793435985e-05	95.0	109.0	110.0	78.5289855072	96.4349957374	96.8899722933	95.0	109.0	110.0	78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
13	4	1977	696	135	-3.86098485324e-05	0.0	0.0		0.0	-1.64114338846e-06	0.0	0.0				78.2652778518	96.4493579839	96.9329745858				78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
14	4	2120	687	135	-0.000529990016396	0.000159838030795	9.27665801962e-06	0.00022133069938	1.96175075535e-05	-2.88542853102e-06	0.147262155637	0.000852469497576	96.0	110.666666667	111.333333333	78.1532026004	96.2403815411	96.83283598	96.0	110.0	111.0	78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
15	4	2247	687	135	-0.000484719825899	0.000639352123182	5.15816128737e-05	0.000245191974496	0.000883953483815	-2.25676274723e-06	0.116355283466	0.00191805636955	102.833333333	118.166666667	114.333333333	78.2482273285	95.9763288372	96.6912619289	97.5	113.5	112.5	78.0	96.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
16	4	2394	677	135	-0.00138869628494	0.0	0.0		0.0	-7.37494943584e-06	0.0	0.000266396717992				77.6722254782	95.3897916778	96.3328360595				77.0	95.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
17	4	2526	693	135	-0.0014259681457	5.32793435985e-05	3.44503280153e-06	0.000253567924125	0.0	-6.22047228e-06	0.785398163397	0.000213117374394	96.0	112.0	111.0	77.4288682864	95.1969309463	96.5986253197	96.0	112.0	111.0	77.0	95.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
18	4	2659	685	135	-0.000988552056014	0.0	0.0		0.0	-3.6156996666e-06	0.0	0.0				76.8971708669	94.7417017422	96.7568863552				77.0	95.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
19	4	2788	687	135	-7.43081098276e-05	0.0	0.0		0.0	-1.6356394752e-06	0.0	0.0				76.4385955565	94.4722148223	97.0803985295				76.0	94.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
20	4	2934	688	135	-0.000362604872699	0.0	0.0		0.0	-1.68078220051e-06	0.0	0.000106558687197				75.5441419362	93.5773349672	96.6007245991				75.0	94.0	97.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
21	4	3064	687	135	-0.00021544228069	0.00101230752837	6.83592696455e-05	0.000253963827817	9.46955774992e-05	-1.1065449918e-06	0.493307937341	0.00117214555917	95.6315789474	107.947368421	106.894736842	74.78432	92.1762133333	95.6158933333	95.0	107.0	107.0	75.0	92.0	96.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
22	4	3207	687	135	-0.000320846210913	0.000213117374394	1.85720628495e-05	0.000317903656009	0.000348483154754	-2.09107900438e-06	0.297428890281	0.00069263146678	95.75	110.5	113.0	73.154223288	89.8143884892	93.5851318945	94.5	109.0	111.0	73.0	90.0	94.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
23	4	3339	687	135	-0.000491785302339	0.0	0.0		0.0	-3.13718319823e-06	0.0	0.000159838030795				71.4811124727	87.3408812403	91.046672705				71.0	87.0	91.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
24	4	3482	684	135	-0.000823169825084	0.000159838030795	1.09070488863e-05	0.000287840690267	0.000110828591195	-4.12163221729e-06	0.167551608191	0.000799190153977	88.3333333333	103.0	103.666666667	72.4590216349	86.9929127145	89.4788447192	90.0	104.0	105.0	72.0	87.0	89.0	DLR00012709	DLR00012709-2009-07-01_08-47-57
