Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename
1	1	335	275	135	-0.00133281818507	0.0619105972614	0.00357063461051	0.000184514396064	0.00142773117623	-1.46075275023e-05	0.0320485545216	0.035963556929	148.320998279	147.808950086	126.43373494	84.7907650366	94.3831430681	93.7608337593	153.0	155.0	128.0	83.0	93.0	92.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
2	1	470	278	135	0.00827885369897	0.167030742181	0.0077928054852	0.000168209452978	0.00049278265254	1.37049831998e-06	0.423494457146	0.0162501997975	93.7821371611	105.051036683	104.658054226	83.6544710247	95.1739158245	95.4692337214	93.0	104.0	104.0	81.0	93.0	94.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
3	1	613	278	135	0.00873580709051	0.154403537748	0.00800632934831	0.000188649189336	0.000642011461878	2.3922156324e-06	0.198801980743	0.0228035590602	96.4313319531	108.770186335	108.191166322	86.1774305337	98.7715329847	99.2660197845	96.0	108.0	108.0	83.0	97.0	98.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
4	1	736	276	135	0.00854653340701	0.162928232724	0.0081392774298	0.000180630545407	0.000552422545435	1.66109387112e-07	0.368334416497	0.0172092279823	98.7972531066	111.694898627	110.973839111	86.9135637451	100.295843676	101.197186684	97.0	111.0	110.0	85.0	98.0	100.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
5	1	884	281	135	0.0107546241111	0.201342639459	0.0103386996335	0.000190237542746	0.000569949362348	-8.98986611888e-07	0.387659710626	0.0186477702595	98.6017464938	111.927758666	110.860809738	85.9801867912	100.409272849	101.213809206	98.0	111.0	110.0	84.0	99.0	100.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
6	1	1016	275	135	-0.00151074534109	0.0155575683308	0.000531496128128	0.00013799963342	0.000105841456952	-8.21443914039e-06	12.6968173681	0.000905748841174	116.691780822	124.876712329	121.119863014	84.9963738702	100.381122477	101.36791687	118.0	126.0	123.0	82.0	98.0	100.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
7	1	1143	276	135	0.00576240105623	0.120890830625	0.00519531056886	0.000156252364477	0.000356315305349	2.05065621582e-07	3.36874940028	0.00490169961106	95.6055531071	110.638607316	110.040546496	86.8173939394	102.004363636	102.372242424	95.0	110.0	110.0	84.0	100.0	101.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
8	1	1285	270	135	0.00562410040822	0.122116255528	0.00518020613739	0.000147438855083	0.000388848582711	-2.66294080777e-07	2.76836999693	0.00543449304705	98.42495637	113.397033159	111.945898778	87.8713358014	103.128542817	102.88687261	97.0	112.0	111.0	84.0	101.0	101.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
9	1	1418	274	135	0.00780904612836	0.151419894507	0.00707256959418	0.000166374809075	0.000479039882126	8.00840812856e-07	1.69862664856	0.00772550482178	97.8166783955	112.988388459	111.188951443	87.3691216174	102.823256106	102.369309977	97.0	112.0	111.0	84.0	100.0	101.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
10	1	1556	275	135	0.00727578298447	0.150673983697	0.00679803558642	0.000165714864402	0.000380394386079	-8.16570543477e-07	2.88431913785	0.00591400713943	96.7075671853	111.912305516	110.193422914	86.3970265353	102.09541434	101.420550781	96.0	112.0	110.0	83.0	99.0	100.0	DLR00012647	DLR00012647-2009-07-02_08-57-51
