DLR00012647-2009-07-02_17-25-30	1	1	141	119	3	53	111.30654423	7396	0	119	125	119	86	98	96	0	68	68
DLR00012647-2009-07-02_17-25-30	1	2	198	108	931	31990	111.30654423	33166	0	120	131	124	91	103	100	71	68	68
DLR00012647-2009-07-02_17-25-30	1	3	266	110	962	35447	111.30654423	35964	0	126	137	129	93	105	103	149	68	68
DLR00012647-2009-07-02_17-25-30	1	4	333	111	956	35399	111.30654423	35312	0	128	139	131	93	107	105	150	68	68
DLR00012647-2009-07-02_17-25-30	1	5	404	109	1183	44514	111.30654423	43913	0	129	141	133	94	109	107	162	68	68
DLR00012647-2009-07-02_17-25-30	1	6	472	107	0	0	111.30654423	6870	0				91	107	105	0	68	68
DLR00012647-2009-07-02_17-25-30	1	7	539	109	716	23905	111.30654423	25054	0	124	138	130	94	110	107	59	68	68
DLR00012647-2009-07-02_17-25-30	1	8	606	105	740	23658	111.30654423	24801	1	125	139	130	95	111	108	84	68	68
DLR00012647-2009-07-02_17-25-30	1	9	676	108	877	32752	111.30654423	32985	0	129	143	133	95	111	107	127	68	68
DLR00012647-2009-07-02_17-25-30	1	10	744	102	1037	34645	111.30654423	36036	2	127	140	131	97	112	108	115	68	68
DLR00012647-2009-07-02_17-25-30	1	11	815	107	0	0	111.30654423	7370	0				90	107	104	0	68	68
DLR00012647-2009-07-02_17-25-30	1	12	884	107	0	0	111.30654423	7309	0				91	108	105	0	68	68
DLR00012647-2009-07-02_17-25-30	1	13	953	103	1269	44489	111.30654423	45128	0	129	142	132	97	113	108	147	68	68
DLR00012647-2009-07-02_17-25-30	1	14	1018	101	1127	38314	111.30654423	39426	0	128	142	132	97	112	108	117	68	68
DLR00012647-2009-07-02_17-25-30	1	15	1088	107	1042	38348	111.30654423	38017	0	129	142	132	95	111	107	137	68	68
DLR00012647-2009-07-02_17-25-30	1	16	1155	101	1119	37564	111.30654423	38553	2	128	141	132	98	113	109	114	68	68
DLR00012647-2009-07-02_17-25-30	1	17	1233	101	40	689	111.30654423	9482	0	113	124	116	93	109	107	0	68	68
DLR00012647-2009-07-02_17-25-30	1	18	1295	107	0	0	111.30654423	7550	0				90	107	105	0	68	68
DLR00012647-2009-07-02_17-25-30	1	19	1364	107	0	0	111.30654423	7341	0				90	106	104	0	68	68
DLR00012647-2009-07-02_17-25-30	1	20	1428	102	1071	38343	111.30654423	39119	0	127	139	131	95	109	106	120	68	68
DLR00012647-2009-07-02_17-25-30	1	21	1501	106	1345	56594	111.30654423	56726	0	130	141	132	92	106	103	135	68	68
DLR00012647-2009-07-02_17-25-30	1	22	1565	101	1194	45711	111.30654423	46882	0	124	134	127	92	104	101	123	68	68
DLR00012647-2009-07-02_17-25-30	1	23	1635	106	1100	38150	111.30654423	38980	0	115	126	120	88	99	97	54	68	68
DLR00012647-2009-07-02_17-25-30	1	24	1698	107	1	48	111.30654423	7628	0	136	143	130	86	97	94	3	68	68
DLR00012647-2009-07-02_17-25-30	2	1	130	177	1136	41742	111.30654423	42083	0	116	127	120	85	97	95	45	68	68
DLR00012647-2009-07-02_17-25-30	2	2	199	176	1403	57051	111.30654423	54924	0	122	133	125	86	99	98	228	68	68
DLR00012647-2009-07-02_17-25-30	2	3	267	176	1193	51412	111.30654423	49714	0	129	139	130	88	102	100	283	68	68
DLR00012647-2009-07-02_17-25-30	2	4	335	174	1510	66368	111.30654423	63650	0	132	143	133	90	104	103	342	68	68
DLR00012647-2009-07-02_17-25-30	2	5	400	175	1456	59575	111.30654423	57177	0	129	141	132	89	105	103	256	68	68
DLR00012647-2009-07-02_17-25-30	2	6	471	175	1431	58256	111.30654423	56634	0	129	142	131	89	105	103	255	68	68
