DLR00012647-2009-06-30_22-38-46	1	1	154	132	61	422	93.8111645331	7998	6	88	99	98	80	93	93	404	68	68
DLR00012647-2009-06-30_22-38-46	1	2	214	124	32	203	93.8111645331	7636	0	85	98	99	81	95	96	260	68	68
DLR00012647-2009-06-30_22-38-46	1	3	271	122	18	98	93.8111645331	7388	1	86	100	100	83	98	99	245	68	68
DLR00012647-2009-06-30_22-38-46	1	4	338	125	15	107	93.8111645331	6716	0	90	104	104	83	99	101	143	68	68
DLR00012647-2009-06-30_22-38-46	1	5	418	122	19	153	93.8111645331	6188	0	92	107	107	84	101	102	234	68	68
DLR00012647-2009-06-30_22-38-46	1	6	493	124	6	38	93.8111645331	6116	0	88	105	105	84	101	102	205	68	68
DLR00012647-2009-06-30_22-38-46	1	7	527	124	13	76	93.8111645331	6461	0	89	106	105	83	101	102	202	68	68
DLR00012647-2009-06-30_22-38-46	1	8	642	143	12	98	93.8111645331	5245	0	88	106	105	81	100	100	142	68	68
DLR00012647-2009-06-30_22-38-46	1	9	680	125	9	76	93.8111645331	6043	2	88	107	106	83	101	101	170	68	68
DLR00012647-2009-06-30_22-38-46	1	10	761	146	7	39	93.8111645331	6077	0	85	102	102	80	99	99	121	68	68
DLR00012647-2009-06-30_22-38-46	1	11	831	123	23	146	93.8111645331	6155	0	90	105	104	82	100	100	173	68	68
DLR00012647-2009-06-30_22-38-46	1	12	867	123	15	100	93.8111645331	6208	0	90	106	104	82	100	100	182	68	68
DLR00012647-2009-06-30_22-38-46	1	13	959	126	12	74	93.8111645331	6177	2	88	105	104	82	100	100	183	68	68
DLR00012647-2009-06-30_22-38-46	1	14	1028	129	17	125	93.8111645331	5923	0	89	105	105	81	99	100	207	68	68
DLR00012647-2009-06-30_22-38-46	1	15	1106	130	17	119	93.8111645331	6113	0	87	105	104	81	99	100	199	68	68
DLR00012647-2009-06-30_22-38-46	1	16	1148	138	18	183	93.8111645331	6042	0	90	107	106	81	99	99	157	68	68
DLR00012647-2009-06-30_22-38-46	1	17	1240	120	15	108	93.8111645331	6340	0	90	106	106	83	100	101	215	68	68
DLR00012647-2009-06-30_22-38-46	1	18	1290	121	12	106	93.8111645331	6387	0	92	108	108	82	100	101	201	68	68
DLR00012647-2009-06-30_22-38-46	1	19	1378	139	17	102	93.8111645331	7029	2	85	101	101	80	97	99	199	68	68
DLR00012647-2009-06-30_22-38-46	1	20	1431	126	12	63	93.8111645331	7409	0	85	101	101	81	98	99	201	68	68
DLR00012647-2009-06-30_22-38-46	1	21	1518	123	10	59	93.8111645331	8028	2	83	97	98	79	95	96	165	68	68
DLR00012647-2009-06-30_22-38-46	1	22	1567	119	16	91	93.8111645331	7755	0	83	97	97	79	93	94	194	68	68
DLR00012647-2009-06-30_22-38-46	1	23	1632	122	27	184	93.8111645331	8129	0	82	95	95	77	90	91	195	68	68
DLR00012647-2009-06-30_22-38-46	1	24	1690	141	96	558	93.8111645331	8669	0	78	90	90	76	88	89	181	68	68
DLR00012647-2009-06-30_22-38-46	2	1	141	162	38	231	93.8111645331	7386	0	83	95	95	78	91	92	229	68	68
DLR00012647-2009-06-30_22-38-46	2	2	200	171	48	304	93.8111645331	7789	2	82	97	97	78	93	94	170	68	68
DLR00012647-2009-06-30_22-38-46	2	3	258	159	19	97	93.8111645331	7474	0	83	98	99	80	95	97	194	68	68
DLR00012647-2009-06-30_22-38-46	2	4	329	172	22	149	93.8111645331	6368	0	87	102	102	81	97	99	200	68	68
DLR00012647-2009-06-30_22-38-46	2	5	406	184	15	89	93.8111645331	5320	0	86	102	102	81	98	99	224	68	68
DLR00012647-2009-06-30_22-38-46	2	6	474	168	8	44	93.8111645331	5309	0	87	102	102	81	99	99	175	68	68
DLR00012647-2009-06-30_22-38-46	2	7	533	171	14	103	93.8111645331	5871	0	88	105	104	81	99	99	174	68	68
DLR00012647-2009-06-30_22-38-46	2	8	602	168	10	65	93.8111645331	5237	0	88	104	103	81	99	99	138	68	68
DLR00012647-2009-06-30_22-38-46	2	9	677	160	17	125	93.8111645331	4643	3	87	105	104	81	99	99	158	68	68
DLR00012647-2009-06-30_22-38-46	2	10	734	173	9	53	93.8111645331	5669	0	85	102	102	80	98	98	150	68	68
DLR00012647-2009-06-30_22-38-46	2	11	826	167	16	95	93.8111645331	6348	0	84	101	101	79	97	97	112	68	68
DLR00012647-2009-06-30_22-38-46	2	12	894	162	16	95	93.8111645331	5564	0	85	103	101	80	98	98	156	68	68
DLR00012647-2009-06-30_22-38-46	2	13	952	177	19	104	93.8111645331	5936	1	84	101	100	80	98	98	139	68	68
DLR00012647-2009-06-30_22-38-46	2	14	1031	180	39	258	93.8111645331	6768	1	84	101	100	79	97	97	163	68	68
DLR00012647-2009-06-30_22-38-46	2	15	1077	189	40	247	93.8111645331	6666	2	84	101	100	79	97	97	169	68	68
DLR00012647-2009-06-30_22-38-46	2	16	1144	180	45	335	93.8111645331	5396	0	85	103	102	79	98	98	208	68	68
DLR00012647-2009-06-30_22-38-46	2	17	1242	188	10	73	93.8111645331	5764	0	86	103	102	79	97	98	108	68	68
DLR00012647-2009-06-30_22-38-46	2	18	1291	179	10	57	93.8111645331	7333	0	84	101	100	79	97	98	135	68	68
DLR00012647-2009-06-30_22-38-46	2	19	1373	177	27	158	93.8111645331	8594	0	83	100	101	79	97	98	172	68	68
DLR00012647-2009-06-30_22-38-46	2	20	1430	177	34	211	93.8111645331	8555	0	83	100	101	79	96	98	200	68	68
DLR00012647-2009-06-30_22-38-46	2	21	1491	171	24	123	93.8111645331	7633	0	80	97	98	77	94	96	138	68	68
DLR00012647-2009-06-30_22-38-46	2	22	1569	179	48	269	93.8111645331	7450	2	78	94	95	75	91	93	184	68	68
DLR00012647-2009-06-30_22-38-46	2	23	1639	174	57	311	93.8111645331	7514	0	75	90	91	73	88	89	166	68	68
DLR00012647-2009-06-30_22-38-46	2	24	1718	170	143	769	93.8111645331	9622	2	78	89	89	76	88	88	246	68	68
DLR00012647-2009-06-30_22-38-46	3	1	135	246	70	382	93.8111645331	7941	0	82	94	94	78	92	93	184	68	68
