DLR00012647-2009-07-04_09-35-20	1	1	129	107	191	15620	114.327255201	20988	19	180	174	138	90	100	97	102	68	68
DLR00012647-2009-07-04_09-35-20	1	2	198	108	2667	180832	114.327255201	179869	0	160	164	145	92	102	98	65	68	68
DLR00012647-2009-07-04_09-35-20	1	3	267	108	2490	165219	114.327255201	164009	0	163	167	148	95	106	101	109	68	68
DLR00012647-2009-07-04_09-35-20	1	4	334	108	2363	156795	114.327255201	155914	0	164	169	149	95	107	102	132	68	68
DLR00012647-2009-07-04_09-35-20	1	5	406	108	2650	182555	114.327255201	180655	0	167	171	151	95	107	103	143	68	68
DLR00012647-2009-07-04_09-35-20	1	6	472	107	0	0	114.327255201	5829	0				89	104	102	0	68	68
DLR00012647-2009-07-04_09-35-20	1	7	540	107	2313	152504	114.327255201	151558	0	165	171	150	95	109	104	159	68	68
DLR00012647-2009-07-04_09-35-20	1	8	607	104	2355	149240	114.327255201	148179	0	163	169	149	97	111	105	159	68	68
DLR00012647-2009-07-04_09-35-20	1	9	678	106	2454	159038	114.327255201	157279	0	164	170	149	96	110	104	157	68	68
DLR00012647-2009-07-04_09-35-20	1	10	745	104	2567	169880	114.327255201	168663	0	166	171	150	97	110	104	159	68	68
DLR00012647-2009-07-04_09-35-20	1	11	812	104	0	0	114.327255201	6175	0				90	105	102	3	68	68
DLR00012647-2009-07-04_09-35-20	1	12	884	107	2	80	114.327255201	6670	0	122	140	133	89	105	102	0	68	68
DLR00012647-2009-07-04_09-35-20	1	13	953	103	2646	175387	114.327255201	174132	3	167	172	150	97	111	104	177	68	68
DLR00012647-2009-07-04_09-35-20	1	14	1019	101	2499	159382	114.327255201	158532	0	164	170	148	97	110	103	159	68	68
DLR00012647-2009-07-04_09-35-20	1	15	1090	105	2501	160856	114.327255201	159560	0	163	169	147	96	109	103	151	68	68
DLR00012647-2009-07-04_09-35-20	1	16	1156	101	2741	176167	114.327255201	175441	0	166	172	150	99	112	105	147	68	68
DLR00012647-2009-07-04_09-35-20	1	17	1222	99	0	0	114.327255201	6082	0				92	108	105	6	68	68
DLR00012647-2009-07-04_09-35-20	1	18	1292	103	0	0	114.327255201	6413	0				91	106	104	4	68	68
DLR00012647-2009-07-04_09-35-20	1	19	1361	103	0	0	114.327255201	6141	0				90	105	102	5	68	68
DLR00012647-2009-07-04_09-35-20	1	20	1429	100	2495	170267	114.327255201	169671	0	166	171	151	97	109	103	138	68	68
DLR00012647-2009-07-04_09-35-20	1	21	1498	103	2524	174816	114.327255201	173651	0	163	168	148	94	106	100	118	68	68
DLR00012647-2009-07-04_09-35-20	1	22	1565	100	2445	168587	114.327255201	168091	0	160	165	145	93	103	97	92	68	68
DLR00012647-2009-07-04_09-35-20	1	23	1635	104	2659	190822	114.327255201	189222	0	157	161	143	90	100	94	69	68	68
DLR00012647-2009-07-04_09-35-20	1	24	1699	99	65	4352	114.327255201	10869	18	164	166	143	88	98	94	21	68	68
DLR00012647-2009-07-04_09-35-20	2	1	130	177	3013	219611	114.327255201	217119	0	158	162	143	86	97	93	89	68	68
DLR00012647-2009-07-04_09-35-20	2	2	199	175	2834	212661	114.327255201	210006	0	163	166	145	87	98	93	231	68	68
DLR00012647-2009-07-04_09-35-20	2	3	268	176	2556	184278	114.327255201	182004	0	163	167	146	88	100	95	226	68	68
DLR00012647-2009-07-04_09-35-20	2	4	335	174	2700	197956	114.327255201	195259	0	167	171	149	89	102	96	264	68	68
DLR00012647-2009-07-04_09-35-20	2	5	401	176	2708	196749	114.327255201	193705	0	165	170	148	89	103	97	282	68	68
DLR00012647-2009-07-04_09-35-20	2	6	471	174	2725	202468	114.327255201	199740	0	167	172	148	88	102	96	254	68	68
DLR00012647-2009-07-04_09-35-20	2	7	539	175	2821	205079	114.327255201	202274	0	166	172	148	88	103	96	272	68	68
DLR00012647-2009-07-04_09-35-20	2	8	607	173	2706	198625	114.327255201	195742	0	166	172	148	88	103	96	299	68	68
DLR00012647-2009-07-04_09-35-20	2	9	676	171	2714	192314	114.327255201	188643	0	163	169	146	89	103	96	302	68	68
DLR00012647-2009-07-04_09-35-20	2	10	745	172	2855	214327	114.327255201	211392	0	167	172	147	87	102	95	273	68	68
DLR00012647-2009-07-04_09-35-20	2	11	812	170	3089	231469	114.327255201	227732	0	165	171	146	86	101	95	295	68	68
DLR00012647-2009-07-04_09-35-20	2	12	880	172	2936	227453	114.327255201	224588	0	168	173	148	86	101	94	288	68	68
DLR00012647-2009-07-04_09-35-20	2	13	952	169	2845	204398	114.327255201	201851	2	164	169	145	87	102	95	244	68	68
DLR00012647-2009-07-04_09-35-20	2	14	1019	172	2813	212531	114.327255201	209422	2	167	172	147	86	101	94	276	68	68
DLR00012647-2009-07-04_09-35-20	2	15	1085	170	2799	199364	114.327255201	195746	0	162	168	144	87	102	95	267	68	68
