DLR00012709-2009-07-02_08-58-15	1	1	143	116	613	12244	96.5150689855	15926	5	97	107	105	79	90	91	55	68	68
DLR00012709-2009-07-02_08-58-15	1	2	201	109	677	14235	96.5150689855	16931	4	97	109	108	81	93	94	93	68	68
DLR00012709-2009-07-02_08-58-15	1	3	267	109	883	18920	96.5150689855	21033	0	102	114	112	84	96	97	159	68	68
DLR00012709-2009-07-02_08-58-15	1	4	336	105	642	13050	96.5150689855	15691	1	103	115	114	86	99	100	132	68	68
DLR00012709-2009-07-02_08-58-15	1	5	406	110	1053	22221	96.5150689855	23002	0	104	117	115	84	99	100	186	68	68
DLR00012709-2009-07-02_08-58-15	1	6	470	104	587	11073	96.5150689855	14085	2	102	115	114	85	100	101	87	68	68
DLR00012709-2009-07-02_08-58-15	1	7	538	110	958	20383	96.5150689855	21308	0	103	118	115	84	100	101	177	68	68
DLR00012709-2009-07-02_08-58-15	1	8	613	111	758	15265	96.5150689855	16759	0	103	117	115	83	99	100	143	68	68
DLR00012709-2009-07-02_08-58-15	1	9	682	111	935	18919	96.5150689855	20671	0	103	118	115	83	99	100	116	68	68
DLR00012709-2009-07-02_08-58-15	1	10	748	99	568	10405	96.5150689855	14088	7	102	116	113	87	103	102	107	68	68
DLR00012709-2009-07-02_08-58-15	1	11	817	104	994	21086	96.5150689855	23058	4	104	119	115	87	102	101	130	68	68
DLR00012709-2009-07-02_08-58-15	1	12	883	104	770	15265	96.5150689855	18177	2	103	118	114	86	102	101	110	68	68
DLR00012709-2009-07-02_08-58-15	1	13	953	101	1226	25867	96.5150689855	28073	3	106	119	115	89	104	102	133	68	68
DLR00012709-2009-07-02_08-58-15	1	14	1026	94	619	10731	96.5150689855	14952	5	101	115	112	89	104	103	62	68	68
DLR00012709-2009-07-02_08-58-15	1	15	1092	102	1138	25268	96.5150689855	27359	6	104	119	115	87	102	101	198	68	68
DLR00012709-2009-07-02_08-58-15	1	16	1156	100	758	15375	96.5150689855	18613	7	103	117	114	87	102	102	156	68	68
DLR00012709-2009-07-02_08-58-15	1	17	1225	103	1104	24078	96.5150689855	25886	4	105	119	116	87	102	101	176	68	68
DLR00012709-2009-07-02_08-58-15	1	18	1295	100	826	16192	96.5150689855	19511	8	102	116	113	87	101	101	208	68	68
DLR00012709-2009-07-02_08-58-15	1	19	1365	103	1195	27091	96.5150689855	28830	2	104	117	115	86	100	100	177	68	68
DLR00012709-2009-07-02_08-58-15	1	20	1432	103	791	16849	96.5150689855	19643	3	101	113	112	84	97	98	181	68	68
DLR00012709-2009-07-02_08-58-15	1	21	1499	105	1320	31043	96.5150689855	32557	3	102	114	111	83	96	96	201	68	68
DLR00012709-2009-07-02_08-58-15	1	22	1568	99	823	15974	96.5150689855	19955	3	95	107	105	82	94	94	132	68	68
DLR00012709-2009-07-02_08-58-15	1	23	1636	103	1139	26317	96.5150689855	28251	4	97	108	106	80	91	91	117	68	68
DLR00012709-2009-07-02_08-58-15	1	24	1698	110	159	3270	96.5150689855	9831	4	105	112	107	80	90	90	29	68	68
DLR00012709-2009-07-02_08-58-15	2	1	133	176	1195	24640	96.5150689855	26352	0	92	104	103	75	88	89	34	68	68
DLR00012709-2009-07-02_08-58-15	2	2	201	177	533	12158	96.5150689855	15329	0	96	109	107	76	90	91	155	68	68
DLR00012709-2009-07-02_08-58-15	2	3	268	172	1154	30560	96.5150689855	31069	0	104	116	113	80	94	95	328	68	68
DLR00012709-2009-07-02_08-58-15	2	4	334	173	410	8875	96.5150689855	12852	0	99	112	111	79	94	96	139	68	68
DLR00012709-2009-07-02_08-58-15	2	5	404	175	872	20104	96.5150689855	21865	0	101	115	113	80	96	97	190	68	68
DLR00012709-2009-07-02_08-58-15	2	6	471	174	515	11038	96.5150689855	14243	0	99	114	112	79	96	97	142	68	68
DLR00012709-2009-07-02_08-58-15	2	7	542	175	811	19289	96.5150689855	21027	0	101	117	113	80	97	97	213	68	68
DLR00012709-2009-07-02_08-58-15	2	8	609	173	505	11040	96.5150689855	14221	2	99	114	112	79	96	96	149	68	68
DLR00012709-2009-07-02_08-58-15	2	9	681	173	967	25379	96.5150689855	25665	0	103	119	114	79	96	96	336	68	68
DLR00012709-2009-07-02_08-58-15	2	10	746	169	484	11116	96.5150689855	14220	0	99	115	111	78	95	95	150	68	68
DLR00012709-2009-07-02_08-58-15	2	11	817	170	1011	24687	96.5150689855	26108	0	101	116	112	79	96	96	180	68	68
DLR00012709-2009-07-02_08-58-15	2	12	881	174	526	11207	96.5150689855	14482	0	98	113	110	79	96	95	114	68	68
DLR00012709-2009-07-02_08-58-15	2	13	949	171	810	20523	96.5150689855	21979	1	101	117	112	79	95	95	261	68	68
DLR00012709-2009-07-02_08-58-15	2	14	1021	169	603	13594	96.5150689855	16075	0	97	113	109	76	94	94	159	68	68
DLR00012709-2009-07-02_08-58-15	2	15	1090	171	1079	29293	96.5150689855	29687	0	102	117	113	77	94	94	313	68	68
DLR00012709-2009-07-02_08-58-15	2	16	1155	172	523	11591	96.5150689855	14624	2	97	112	110	77	94	94	114	68	68
DLR00012709-2009-07-02_08-58-15	2	17	1226	173	950	23353	96.5150689855	24080	0	100	115	112	78	94	95	294	68	68
DLR00012709-2009-07-02_08-58-15	2	18	1290	174	634	14716	96.5150689855	17193	0	98	113	111	77	94	94	203	68	68
DLR00012709-2009-07-02_08-58-15	2	19	1362	170	858	22350	96.5150689855	23652	0	101	115	112	78	94	95	269	68	68
DLR00012709-2009-07-02_08-58-15	2	20	1429	168	685	15807	96.5150689855	17527	0	96	110	109	75	91	93	211	68	68
DLR00012709-2009-07-02_08-58-15	2	21	1500	169	1270	36668	96.5150689855	36715	0	101	114	111	76	91	92	408	68	68
DLR00012709-2009-07-02_08-58-15	2	22	1566	170	840	21565	96.5150689855	22354	0	94	107	106	72	87	89	330	68	68
DLR00012709-2009-07-02_08-58-15	2	23	1632	169	1208	35147	96.5150689855	35628	0	95	107	105	71	85	87	347	68	68
DLR00012709-2009-07-02_08-58-15	2	24	1700	169	563	12382	96.5150689855	16187	0	89	101	100	72	85	86	100	68	68
DLR00012709-2009-07-02_08-58-15	3	1	138	242	1067	26671	96.5150689855	27724	0	97	108	106	76	88	90	203	68	68
DLR00012709-2009-07-02_08-58-15	3	2	204	238	820	21287	96.5150689855	22900	0	100	112	110	77	91	92	288	68	68
DLR00012709-2009-07-02_08-58-15	3	3	269	246	961	24860	96.5150689855	25403	0	103	115	112	79	93	94	354	68	68
DLR00012709-2009-07-02_08-58-15	3	4	336	246	670	15743	96.5150689855	18020	0	101	114	112	79	95	95	244	68	68
DLR00012709-2009-07-02_08-58-15	3	5	407	244	1094	26971	96.5150689855	26942	0	103	117	113	80	96	96	343	68	68
DLR00012709-2009-07-02_08-58-15	3	6	470	242	837	19940	96.5150689855	21184	0	102	116	113	80	96	96	272	68	68
DLR00012709-2009-07-02_08-58-15	3	7	541	242	938	24677	96.5150689855	25724	0	104	119	114	80	97	96	279	68	68
DLR00012709-2009-07-02_08-58-15	3	8	610	239	730	18328	96.5150689855	19933	0	103	117	113	79	96	95	286	68	68
DLR00012709-2009-07-02_08-58-15	3	9	681	244	1200	32675	96.5150689855	32781	1	105	119	113	79	96	95	325	68	68
DLR00012709-2009-07-02_08-58-15	3	10	750	242	793	18715	96.5150689855	19967	0	100	115	110	78	95	94	231	68	68
DLR00012709-2009-07-02_08-58-15	3	11	815	241	856	20604	96.5150689855	21369	0	100	115	110	78	95	94	250	68	68
DLR00012709-2009-07-02_08-58-15	3	12	885	239	676	15365	96.5150689855	17654	0	99	114	110	78	95	94	149	68	68
DLR00012709-2009-07-02_08-58-15	3	13	950	243	909	24261	96.5150689855	24800	0	103	118	112	79	96	95	322	68	68
DLR00012709-2009-07-02_08-58-15	3	14	1020	239	655	16605	96.5150689855	17873	0	101	116	111	78	95	94	280	68	68
DLR00012709-2009-07-02_08-58-15	3	15	1090	243	1208	35302	96.5150689855	35136	0	104	119	113	78	94	94	382	68	68
DLR00012709-2009-07-02_08-58-15	3	16	1160	240	811	21588	96.5150689855	22813	0	101	116	111	77	93	93	341	68	68
DLR00012709-2009-07-02_08-58-15	3	17	1228	240	1224	36337	96.5150689855	36121	0	105	119	114	78	95	94	383	68	68
DLR00012709-2009-07-02_08-58-15	3	18	1296	238	729	17190	96.5150689855	19114	0	98	113	109	77	93	93	199	68	68
DLR00012709-2009-07-02_08-58-15	3	19	1364	241	1456	45538	96.5150689855	44964	1	106	120	114	77	93	94	475	68	68
DLR00012709-2009-07-02_08-58-15	3	20	1433	240	691	17785	96.5150689855	19042	0	98	113	110	75	91	93	337	68	68
DLR00012709-2009-07-02_08-58-15	3	21	1501	242	1362	44882	96.5150689855	44335	0	104	118	114	75	91	92	522	68	68
DLR00012709-2009-07-02_08-58-15	3	22	1567	242	964	27307	96.5150689855	27434	0	97	110	108	73	88	90	430	68	68
