DLR00012709-2009-07-04_09-30-05	1	1	138	107	2887	183336	95.2339536497	180891	27	154	159	141	90	100	97	61	68	68
DLR00012709-2009-07-04_09-30-05	1	2	201	110	2853	185284	95.2339536497	182995	9	156	160	143	90	101	97	61	68	68
DLR00012709-2009-07-04_09-30-05	1	3	275	110	2640	171486	95.2339536497	169149	2	162	166	148	93	105	101	98	68	68
DLR00012709-2009-07-04_09-30-05	1	4	335	106	2645	166332	95.2339536497	164189	6	162	167	148	96	108	104	109	68	68
DLR00012709-2009-07-04_09-30-05	1	5	411	107	2898	189585	95.2339536497	187211	2	165	169	150	95	108	104	146	68	68
DLR00012709-2009-07-04_09-30-05	1	6	473	107	2613	161201	95.2339536497	158908	4	160	166	148	95	108	104	138	68	68
DLR00012709-2009-07-04_09-30-05	1	7	543	107	2817	183460	95.2339536497	181122	4	164	169	149	95	109	104	159	68	68
DLR00012709-2009-07-04_09-30-05	1	8	610	105	2838	176485	95.2339536497	174150	9	162	168	148	96	110	105	153	68	68
DLR00012709-2009-07-04_09-30-05	1	9	680	105	2806	178994	95.2339536497	176856	2	163	169	148	96	109	104	158	68	68
DLR00012709-2009-07-04_09-30-05	1	10	748	102	2756	162658	95.2339536497	160387	8	158	165	146	96	110	105	138	68	68
DLR00012709-2009-07-04_09-30-05	1	11	816	104	2920	187527	95.2339536497	184932	11	163	169	148	97	110	104	174	68	68
DLR00012709-2009-07-04_09-30-05	1	12	883	104	2611	162967	95.2339536497	160909	7	161	167	147	96	110	104	155	68	68
DLR00012709-2009-07-04_09-30-05	1	13	955	107	2931	175755	95.2339536497	173691	11	164	170	148	94	108	102	120	68	68
DLR00012709-2009-07-04_09-30-05	1	14	1024	95	2542	140367	95.2339536497	139049	12	157	164	145	100	114	108	104	68	68
DLR00012709-2009-07-04_09-30-05	1	15	1092	105	2701	179102	95.2339536497	177064	5	164	170	149	95	108	103	167	68	68
DLR00012709-2009-07-04_09-30-05	1	16	1157	104	2565	161477	95.2339536497	159397	3	161	168	148	96	109	104	151	68	68
DLR00012709-2009-07-04_09-30-05	1	17	1227	104	2742	179582	95.2339536497	177372	4	164	170	150	96	109	104	154	68	68
DLR00012709-2009-07-04_09-30-05	1	18	1294	104	2637	161812	95.2339536497	159631	5	160	166	147	96	109	104	143	68	68
DLR00012709-2009-07-04_09-30-05	1	19	1365	104	2775	179400	95.2339536497	177372	8	163	169	149	95	108	103	137	68	68
DLR00012709-2009-07-04_09-30-05	1	20	1437	105	2526	157789	95.2339536497	156412	3	159	165	146	93	105	101	128	68	68
DLR00012709-2009-07-04_09-30-05	1	21	1504	104	2806	188750	95.2339536497	186701	6	161	166	147	94	105	100	117	68	68
DLR00012709-2009-07-04_09-30-05	1	22	1564	100	2558	157732	95.2339536497	155789	8	152	158	141	94	104	100	99	68	68
DLR00012709-2009-07-04_09-30-05	1	23	1641	103	2853	194726	95.2339536497	192458	5	155	160	142	90	100	95	73	68	68
DLR00012709-2009-07-04_09-30-05	1	24	1700	105	2687	159587	95.2339536497	158089	34	149	154	138	88	98	94	30	68	68
DLR00012709-2009-07-04_09-30-05	2	1	131	175	3049	214462	95.2339536497	211714	11	156	160	142	85	96	93	120	68	68
DLR00012709-2009-07-04_09-30-05	2	2	200	176	2438	161699	95.2339536497	158751	7	155	160	141	88	99	95	161	68	68
DLR00012709-2009-07-04_09-30-05	2	3	268	174	2820	204224	95.2339536497	201294	4	166	170	148	90	102	97	227	68	68
DLR00012709-2009-07-04_09-30-05	2	4	336	174	2291	147808	95.2339536497	144080	5	158	163	144	90	103	98	233	68	68
DLR00012709-2009-07-04_09-30-05	2	5	404	174	2618	183502	95.2339536497	181102	9	164	169	148	90	103	98	221	68	68
DLR00012709-2009-07-04_09-30-05	2	6	473	174	2513	167423	95.2339536497	164521	5	160	166	145	90	104	99	213	68	68
DLR00012709-2009-07-04_09-30-05	2	7	543	175	2594	182607	95.2339536497	179736	6	164	169	147	89	104	98	239	68	68
DLR00012709-2009-07-04_09-30-05	2	8	610	177	2463	167788	95.2339536497	165123	3	159	166	145	88	103	97	229	68	68
DLR00012709-2009-07-04_09-30-05	2	9	681	173	2709	203439	95.2339536497	200707	3	166	171	148	87	102	96	251	68	68
DLR00012709-2009-07-04_09-30-05	2	10	747	172	2417	168172	95.2339536497	165398	5	159	165	143	87	102	96	215	68	68
DLR00012709-2009-07-04_09-30-05	2	11	816	173	2697	195682	95.2339536497	193088	3	164	169	146	86	101	96	224	68	68
DLR00012709-2009-07-04_09-30-05	2	12	881	172	2568	171461	95.2339536497	167613	5	157	164	142	87	102	96	232	68	68
DLR00012709-2009-07-04_09-30-05	2	13	951	171	2653	195672	95.2339536497	192922	8	162	168	145	86	101	95	262	68	68
DLR00012709-2009-07-04_09-30-05	2	14	1020	170	2347	167765	95.2339536497	164467	6	159	165	143	85	100	95	267	68	68
DLR00012709-2009-07-04_09-30-05	2	15	1091	176	2696	204568	95.2339536497	202090	1	164	170	146	86	101	95	255	68	68
DLR00012709-2009-07-04_09-30-05	2	16	1157	172	2298	157608	95.2339536497	154653	5	157	164	143	86	101	96	218	68	68
DLR00012709-2009-07-04_09-30-05	2	17	1225	173	2639	192731	95.2339536497	190209	3	162	168	146	86	101	96	245	68	68
DLR00012709-2009-07-04_09-30-05	2	18	1293	172	2332	160119	95.2339536497	157015	12	157	164	144	87	102	97	252	68	68
DLR00012709-2009-07-04_09-30-05	2	19	1360	173	2574	183551	95.2339536497	181154	5	161	166	146	87	101	97	221	68	68
DLR00012709-2009-07-04_09-30-05	2	20	1429	169	2355	163401	95.2339536497	159697	8	157	163	144	86	101	96	263	68	68
DLR00012709-2009-07-04_09-30-05	2	21	1497	173	2665	202792	95.2339536497	200698	2	163	168	147	86	100	95	235	68	68
